split_id,method_id,run_id,order,dataset_index,image_id,image_relpath,reference_captions,prompt_id,prompt_name,prompt_text,caption,candidate_id,selected,model,temperature,top_p,max_new_tokens,generation_config,clip_score,siglip_score,caption_len,generic_flag
flickr30k_main_seed1_train,textgrad_clip,textgrad_clip__textgrad_7e864dc8d5,56,16246,flickr30k_test_016246,images/flickr30k/flickr30k_test_016246.jpg,"[""A child is holding a bunch of balloons in front of their face."", ""A child holding balloons that cover their face."", ""A little boy holds many inflated balloons."", ""Child carrying a bouquet of balloons."", ""A young child carrying many balloons.""]",textgrad_7e864dc8d5,TextGrad Step 1,"Write exactly one short, factual caption (a single sentence of 8–14 words) that describes only visible content in the image. Be literal and concrete: state visible objects, clear actions, counts when they are clearly seen, simple spatial relations, and observable colors. Do not infer or guess unseen attributes (age, emotions, relationships, intentions) and do not use figurative, evaluative, or subjective language (no metaphors or opinion words like ""beautiful"" or ""daring""). Prefer common everyday nouns and verbs (man, woman, child, dog, bike, car, street, tree, sitting, riding). Include adjectives only if directly visible; if a count is uncertain, omit it. Output exactly one sentence caption only — no labels, keywords, examples, or extra text. Examples of the desired style: ""Three children jump on a sandy beach near the shoreline."" ""A man pushes a bicycle across a sunlit city street."" ""Black dog runs on grass toward a red frisbee in sunlight.""",Child carries bundle of colorful balloons down paved street.,0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.31056851148605347,0.20376212894916534,9,False
flickr30k_main_seed1_train,textgrad_clip,textgrad_clip__textgrad_7e864dc8d5,66,30359,flickr30k_test_030359,images/flickr30k/flickr30k_test_030359.jpg,"[""A soccer game with 5 guys in the picture but three of them are about to commence in a three way kick."", ""A group of soccer teammates are fighting over the soccer ball while in a stadium full of supporters."", ""Five young men, three in yellow, one in red and one in white are playing soccer."", ""A soccer player is attempting to score a goal."", ""Guys are play soccer on the field.""]",textgrad_7e864dc8d5,TextGrad Step 1,"Write exactly one short, factual caption (a single sentence of 8–14 words) that describes only visible content in the image. Be literal and concrete: state visible objects, clear actions, counts when they are clearly seen, simple spatial relations, and observable colors. Do not infer or guess unseen attributes (age, emotions, relationships, intentions) and do not use figurative, evaluative, or subjective language (no metaphors or opinion words like ""beautiful"" or ""daring""). Prefer common everyday nouns and verbs (man, woman, child, dog, bike, car, street, tree, sitting, riding). Include adjectives only if directly visible; if a count is uncertain, omit it. Output exactly one sentence caption only — no labels, keywords, examples, or extra text. Examples of the desired style: ""Three children jump on a sandy beach near the shoreline."" ""A man pushes a bicycle across a sunlit city street."" ""Black dog runs on grass toward a red frisbee in sunlight.""",A soccer player in white kicks a ball near a goalkeeper in red.,0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.26843422651290894,0.10337519645690918,13,False
flickr30k_main_seed1_train,textgrad_clip,textgrad_clip__textgrad_7e864dc8d5,75,6091,flickr30k_test_006091,images/flickr30k/flickr30k_test_006091.jpg,"[""A little girl is sitting on the counter dangling one foot in the sink whilst holding a dish jet washer."", ""A young girl wearing red sunglasses sits near a sink and holds the faucet."", ""A little girl wearing sunglasses puts her feet into the kitchen sink."", ""A young, barefoot girl in red sunglasses plays in a sink."", ""A little girl plays with a faucet.""]",textgrad_7e864dc8d5,TextGrad Step 1,"Write exactly one short, factual caption (a single sentence of 8–14 words) that describes only visible content in the image. Be literal and concrete: state visible objects, clear actions, counts when they are clearly seen, simple spatial relations, and observable colors. Do not infer or guess unseen attributes (age, emotions, relationships, intentions) and do not use figurative, evaluative, or subjective language (no metaphors or opinion words like ""beautiful"" or ""daring""). Prefer common everyday nouns and verbs (man, woman, child, dog, bike, car, street, tree, sitting, riding). Include adjectives only if directly visible; if a count is uncertain, omit it. Output exactly one sentence caption only — no labels, keywords, examples, or extra text. Examples of the desired style: ""Three children jump on a sandy beach near the shoreline."" ""A man pushes a bicycle across a sunlit city street."" ""Black dog runs on grass toward a red frisbee in sunlight.""",A child sits on a kitchen counter under a running faucet.,0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.3637682795524597,0.2087521255016327,11,False
flickr30k_main_seed1_train,textgrad_clip,textgrad_clip__textgrad_7e864dc8d5,77,23712,flickr30k_test_023712,images/flickr30k/flickr30k_test_023712.jpg,"[""A man in a red shirt plays the violin on stage."", ""A man with long wavy hair, playing the violin."", ""A man eagerly playing the violin on stage."", ""A man with long wavy hair plays to violin."", ""A man plays the violin on stage.""]",textgrad_7e864dc8d5,TextGrad Step 1,"Write exactly one short, factual caption (a single sentence of 8–14 words) that describes only visible content in the image. Be literal and concrete: state visible objects, clear actions, counts when they are clearly seen, simple spatial relations, and observable colors. Do not infer or guess unseen attributes (age, emotions, relationships, intentions) and do not use figurative, evaluative, or subjective language (no metaphors or opinion words like ""beautiful"" or ""daring""). Prefer common everyday nouns and verbs (man, woman, child, dog, bike, car, street, tree, sitting, riding). Include adjectives only if directly visible; if a count is uncertain, omit it. Output exactly one sentence caption only — no labels, keywords, examples, or extra text. Examples of the desired style: ""Three children jump on a sandy beach near the shoreline."" ""A man pushes a bicycle across a sunlit city street."" ""Black dog runs on grass toward a red frisbee in sunlight.""",A man plays a violin on a stage with a red shirt and jeans.,0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.32646214962005615,0.19130481779575348,14,False
flickr30k_main_seed1_train,textgrad_clip,textgrad_clip__textgrad_7e864dc8d5,78,28178,flickr30k_test_028178,images/flickr30k/flickr30k_test_028178.jpg,"[""A man in a black sweater with a red undershirt playing a trumpet in front of a lighted Christmas tree."", ""The man playing a trumpet in front of a christmas tree looks intense."", ""A man in a black sweater and red shirt plays the trumpet by a tree."", ""A guy with a beard wearing his glasses is blowing on a trumpet."", ""A musician playing some smooth music.""]",textgrad_7e864dc8d5,TextGrad Step 1,"Write exactly one short, factual caption (a single sentence of 8–14 words) that describes only visible content in the image. Be literal and concrete: state visible objects, clear actions, counts when they are clearly seen, simple spatial relations, and observable colors. Do not infer or guess unseen attributes (age, emotions, relationships, intentions) and do not use figurative, evaluative, or subjective language (no metaphors or opinion words like ""beautiful"" or ""daring""). Prefer common everyday nouns and verbs (man, woman, child, dog, bike, car, street, tree, sitting, riding). Include adjectives only if directly visible; if a count is uncertain, omit it. Output exactly one sentence caption only — no labels, keywords, examples, or extra text. Examples of the desired style: ""Three children jump on a sandy beach near the shoreline."" ""A man pushes a bicycle across a sunlit city street."" ""Black dog runs on grass toward a red frisbee in sunlight.""",Man plays trumpet under lit tree with red shirt and glasses.,0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.3685038685798645,0.2200477123260498,11,False
flickr30k_main_seed1_train,textgrad_clip,textgrad_clip__textgrad_7e864dc8d5,84,23641,flickr30k_test_023641,images/flickr30k/flickr30k_test_023641.jpg,"[""There are several people either sitting on benches or walking through what appears to be a brick road with trees coming up from various circular openings in the road."", ""A group of people rest on a park bench underneath the shade of the canopy of trees as a man in a brightly colored pink stripe shirt walks past."", ""A park with trees, people sitting on benches, and people walking."", ""People are walking under trees while other are sitting down."", ""People walking through a watery path.""]",textgrad_7e864dc8d5,TextGrad Step 1,"Write exactly one short, factual caption (a single sentence of 8–14 words) that describes only visible content in the image. Be literal and concrete: state visible objects, clear actions, counts when they are clearly seen, simple spatial relations, and observable colors. Do not infer or guess unseen attributes (age, emotions, relationships, intentions) and do not use figurative, evaluative, or subjective language (no metaphors or opinion words like ""beautiful"" or ""daring""). Prefer common everyday nouns and verbs (man, woman, child, dog, bike, car, street, tree, sitting, riding). Include adjectives only if directly visible; if a count is uncertain, omit it. Output exactly one sentence caption only — no labels, keywords, examples, or extra text. Examples of the desired style: ""Three children jump on a sandy beach near the shoreline."" ""A man pushes a bicycle across a sunlit city street."" ""Black dog runs on grass toward a red frisbee in sunlight.""",A woman in a striped shirt walks on a wet cobblestone street under trees.,0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.31196290254592896,0.16566339135169983,14,False
flickr30k_main_seed1_train,textgrad_clip,textgrad_clip__textgrad_7e864dc8d5,90,29824,flickr30k_test_029824,images/flickr30k/flickr30k_test_029824.jpg,"[""A woman stands behind a display table advertising the London 2012 Olympics in front of a sign reading, \""Bienvenus Welcome.\"""", ""A female worker is standing behind a table that says London 2012 above the Olympic rings."", ""A young woman is standing behind an information stall at the 2012 London Olympic Games."", ""Woman posing in her booth during the London 2012 olympics"", ""The olympic official is smiling for the camera""]",textgrad_7e864dc8d5,TextGrad Step 1,"Write exactly one short, factual caption (a single sentence of 8–14 words) that describes only visible content in the image. Be literal and concrete: state visible objects, clear actions, counts when they are clearly seen, simple spatial relations, and observable colors. Do not infer or guess unseen attributes (age, emotions, relationships, intentions) and do not use figurative, evaluative, or subjective language (no metaphors or opinion words like ""beautiful"" or ""daring""). Prefer common everyday nouns and verbs (man, woman, child, dog, bike, car, street, tree, sitting, riding). Include adjectives only if directly visible; if a count is uncertain, omit it. Output exactly one sentence caption only — no labels, keywords, examples, or extra text. Examples of the desired style: ""Three children jump on a sandy beach near the shoreline."" ""A man pushes a bicycle across a sunlit city street."" ""Black dog runs on grass toward a red frisbee in sunlight.""","A woman stands behind a black desk with ""London 2012"" and Olympic rings.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.37402522563934326,0.22419098019599915,13,False
flickr30k_main_seed1_train,textgrad_clip,textgrad_clip__textgrad_7e864dc8d5,92,6220,flickr30k_test_006220,images/flickr30k/flickr30k_test_006220.jpg,"[""A crowded and active city street in Asia, with stores and billboards lining the street."", ""A busy street during the daytime in an asian city."", ""A crowd of people walking on a sidewalk in a city."", ""City in japan with crowded streets of people"", ""This asian city is very busy.""]",textgrad_7e864dc8d5,TextGrad Step 1,"Write exactly one short, factual caption (a single sentence of 8–14 words) that describes only visible content in the image. Be literal and concrete: state visible objects, clear actions, counts when they are clearly seen, simple spatial relations, and observable colors. Do not infer or guess unseen attributes (age, emotions, relationships, intentions) and do not use figurative, evaluative, or subjective language (no metaphors or opinion words like ""beautiful"" or ""daring""). Prefer common everyday nouns and verbs (man, woman, child, dog, bike, car, street, tree, sitting, riding). Include adjectives only if directly visible; if a count is uncertain, omit it. Output exactly one sentence caption only — no labels, keywords, examples, or extra text. Examples of the desired style: ""Three children jump on a sandy beach near the shoreline."" ""A man pushes a bicycle across a sunlit city street."" ""Black dog runs on grass toward a red frisbee in sunlight.""",Crowd walks along busy street lined with colorful signs and traffic lights.,0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.3034101128578186,0.1968909204006195,12,False
flickr30k_main_seed1_train,textgrad_clip,textgrad_clip__textgrad_7e864dc8d5,94,9311,flickr30k_test_009311,images/flickr30k/flickr30k_test_009311.jpg,"[""A toddler plays in a water fountain with his mouth open and ready for a drink."", ""A baby sticking out his tonge while looking at a spraying water fountain."", ""A baby trying to catch water from a fountain in his mouth"", ""A small boy is playing at a water fountain"", ""A baby reaching into a water fountain.""]",textgrad_7e864dc8d5,TextGrad Step 1,"Write exactly one short, factual caption (a single sentence of 8–14 words) that describes only visible content in the image. Be literal and concrete: state visible objects, clear actions, counts when they are clearly seen, simple spatial relations, and observable colors. Do not infer or guess unseen attributes (age, emotions, relationships, intentions) and do not use figurative, evaluative, or subjective language (no metaphors or opinion words like ""beautiful"" or ""daring""). Prefer common everyday nouns and verbs (man, woman, child, dog, bike, car, street, tree, sitting, riding). Include adjectives only if directly visible; if a count is uncertain, omit it. Output exactly one sentence caption only — no labels, keywords, examples, or extra text. Examples of the desired style: ""Three children jump on a sandy beach near the shoreline."" ""A man pushes a bicycle across a sunlit city street."" ""Black dog runs on grass toward a red frisbee in sunlight.""",Child sits at edge of fountain with water spraying around.,0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.30347198247909546,0.15967077016830444,10,False
flickr30k_main_seed1_train,textgrad_clip,textgrad_clip__textgrad_7e864dc8d5,98,27728,flickr30k_test_027728,images/flickr30k/flickr30k_test_027728.jpg,"[""A person wearing deep sea scuba diving gear standing in front of a body of water that is surrounded by hills."", ""There is a guy in a scuba outfit and he is in front of water and mountains."", ""A man on a boat is wearing a diving outfit and looking at the camera."", ""A person in SCUBA gear poses in front of a vast expanse of water."", ""Someone dressed in scuba gear has a body of water behind him.""]",textgrad_7e864dc8d5,TextGrad Step 1,"Write exactly one short, factual caption (a single sentence of 8–14 words) that describes only visible content in the image. Be literal and concrete: state visible objects, clear actions, counts when they are clearly seen, simple spatial relations, and observable colors. Do not infer or guess unseen attributes (age, emotions, relationships, intentions) and do not use figurative, evaluative, or subjective language (no metaphors or opinion words like ""beautiful"" or ""daring""). Prefer common everyday nouns and verbs (man, woman, child, dog, bike, car, street, tree, sitting, riding). Include adjectives only if directly visible; if a count is uncertain, omit it. Output exactly one sentence caption only — no labels, keywords, examples, or extra text. Examples of the desired style: ""Three children jump on a sandy beach near the shoreline."" ""A man pushes a bicycle across a sunlit city street."" ""Black dog runs on grass toward a red frisbee in sunlight.""",A diver in black gear stands in blue water with a yellow hose.,0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.32261717319488525,0.13191503286361694,13,False
