split_id,method_id,run_id,prompt_id,prompt_name,order,gallery_index,image_id,caption
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,10,10,flickr30k_test_021945,"A weary firefighter, helmet askew and uniform stained, leans against a pole outside a Donatos pizza shop, his gaze downcast in quiet exhaustion after a long shift."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,11,11,flickr30k_test_027978,"Riding through the forest trails, a mountain biker in a pink jersey leans into a turn on a dirt path, surrounded by lush greenery and dappled sunlight."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,12,12,flickr30k_test_010097,"A police officer in uniform directs traffic in a bustling urban street, with historic buildings and vehicles in the background."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,13,13,flickr30k_test_008243,"A street scene in a stone-walled town: a young boy sits on a stone, focused on his shoes, while a woman in a pink sweater leans against the wall, watching him. Nearby, a man in a blue work uniform holds a broom and shovel, looking on with quiet observation."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,14,14,flickr30k_test_019855,"Two men sit back-to-back on separate couches in a modern waiting area, each absorbed in their own world—one talking on the phone, the other seemingly lost in thought."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,15,15,flickr30k_test_006953,"A little girl in a pink dress stands in a grassy park, holding a toy telescope and looking up with curiosity, as other people enjoy the open space in the background."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,16,16,flickr30k_test_019883,"A lone worker in a rain-soaked jacket stands on a wooden walkway beside a massive, rusted industrial structure, bathed in the golden glow of sunlight piercing through the haze."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,17,17,flickr30k_test_001170,"Three kids enjoying a sunny bath in a blue plastic tub outdoors, laughing and playing in the grassy yard."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,18,18,flickr30k_test_019044,"Two young curling players stand ready on the ice, one holding a broom, with the scoreboard and curling equipment in the background."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,19,19,flickr30k_test_022323,"Emergency responders in high-visibility gear work at the scene of a serious car accident, attending to a damaged vehicle with hoses and equipment under clear skies."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,20,20,flickr30k_test_005189,"A man relaxes in a camping chair, sipping from a mug while wearing a bandana and face mask, with a green tent and RV in the background under a clear blue sky."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,21,21,flickr30k_test_014112,"A woman in a purple shirt and white skirt stands beside a food cart labeled ""Bheta,"" preparing a drink while a man looks on. The cart is parked outside a shop with vibrant flowers nearby, capturing a casual, everyday moment in a bustling street scene."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,22,22,flickr30k_test_020921,"A young man sits cross-legged on a sun-dappled grassy lawn in a park, holding a white PVC pipe and looking directly at the camera with a focused expression. Surrounded by tall trees and dappled sunlight, he appears to be working on a DIY project or experiment, with white tape and other materials"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,23,23,flickr30k_test_012895,"Two hikers trek through a snowy forest, equipped with backpacks and poles, enjoying a winter adventure amidst snow-dusted evergreens."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,24,24,flickr30k_test_026334,"Two boxers clash in an intense moment inside the ring, with one delivering a powerful punch to his opponent's head."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,25,25,flickr30k_test_023691,"Two people relax in red chairs beside a silver horse trailer, enjoying a quiet moment outdoors on a gravel lot with grassy patches nearby."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,26,26,flickr30k_test_028188,"A volleyball player leaps high to spike the ball during an intense match, as teammates and opponents position themselves on the court, with spectators watching from the stands."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,27,27,flickr30k_test_016681,"A stylish woman in a brown coat and scarf walks confidently down a sun-dappled city sidewalk, casting long shadows as she passes by a red bus and historic brick buildings."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,28,28,flickr30k_test_012191,"A lively outdoor film set in a European-style courtyard, where a young girl in a pink jacket and plaid skirt walks past while a boy in a navy sweater holds a script. Behind them, crew members operate cameras and equipment, with a white building and colorful balconies forming the backdrop."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,29,29,flickr30k_test_017831,"A vintage 1950s Ford sedan cruises down a sunlit street in Cuba, flanked by a colorful orange bus and a classic blue truck, as pedestrians stroll past colonial-style buildings."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,30,30,flickr30k_test_030661,"A young cyclist performs a daring stunt, balancing his red bike mid-air as he rides over a curb, showcasing skill and daring against a backdrop of a stone wall."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,31,31,flickr30k_test_014576,"A determined runner in a black tank top and sunglasses powers through a scenic, sun-drenched trail race, with fellow competitors and lush green hills in the background."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,32,32,flickr30k_test_016451,"Warmly lit by red lanterns, guests gather in a cozy, rustic restaurant, enjoying conversation and ambiance under exposed wooden beams."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,33,33,flickr30k_test_008789,"Two friends share a quiet moment on the beach, one applying sunscreen while the other listens, their relaxed postures and casual beachwear capturing the essence of a sunny day by the sea."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,34,34,flickr30k_test_029530,"Two graffiti artists collaborate on a vibrant mural under a corrugated roof, blending bold pink, green, and blue swirls against a cosmic backdrop."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,35,35,flickr30k_test_001177,"A musician in a black fedora and blue shirt passionately plays a sunburst electric guitar, surrounded by lush green trees at an outdoor performance."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,36,36,flickr30k_test_028542,"Two children, one in an orange shirt and the other in a blue shirt with a rainbow design, are intently grinding something in a stone mortar and pestle at a table. The scene captures a moment of focused, hands-on learning or play, likely in an educational or community setting."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,37,37,flickr30k_test_000899,"A daring diver executes a flawless backflip off a cliff, silhouetted against the golden sunset as the tranquil sea awaits below."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,38,38,flickr30k_test_011928,"Children play in a dusty, makeshift settlement under a bright sky, surrounded by scattered debris and salvaged materials — a scene of resilience amid hardship."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,39,39,flickr30k_test_015233,"A person sits quietly on the ground beneath a fallen tree branch, surrounded by gravel and greenery, with a red SUV visible in the background near a building."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,40,40,flickr30k_test_030534,"A happy couple shares a cozy, affectionate moment indoors — the man smiles warmly as the woman leans into him, both radiating joy and comfort in their relaxed setting."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,41,41,flickr30k_test_010435,"Three friends dressed in elaborate Halloween costumes — a gothic lady in a velvet corset, a dapper gentleman in a top hat and red vest, and another woman in a black velvet outfit with lace-up bodice — pose together with playful smiles under festive nighttime lights."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,42,42,flickr30k_test_029745,"A woman wearing yellow ear protection aims a handgun at a target during a shooting range session, with a man in a gray shirt observing closely beside her."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,43,43,flickr30k_test_012452,"Two playful Rottweilers sprint through a snowy field, one proudly carrying a bright green tennis ball in its mouth, their joyful energy captured against a backdrop of chain-link fence and winter chill."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,44,44,flickr30k_test_013880,"A group of five friends or colleagues pose together at an event, smiling for the camera. They're all wearing lanyards with badges, suggesting they're attendees or participants at a conference, festival, or convention. The warm, golden lighting and blurred background hint at an indoor venue with stage lighting, capturing a moment of"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,45,45,flickr30k_test_029222,"A wrestler leaps from the top rope, poised to strike his opponent who lies sprawled on the mat below, as the crowd watches intently from the stands."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,46,46,flickr30k_test_028969,"A lone golfer in a straw hat and vest walks across a vibrant green field, carrying his clubs, with a line of bare trees stretching into the clear blue sky."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,47,47,flickr30k_test_017227,"A lively underground music scene unfolds as a band performs on stage under colorful stage lights, captivating an engaged crowd dancing and enjoying the night."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,48,48,flickr30k_test_005389,"Protesters wearing white masks kneel in front of a banner reading ""PEINE DE MORT CHINE"" (Death Penalty China) during a demonstration in Paris, calling for an end to capital punishment in China. The scene, set on a city street with bicycles and buildings in the background, conveys a powerful"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,49,49,flickr30k_test_018366,"A joyful black-and-white dog sprints across a grassy field, tongue out and ears flapping, embodying pure, carefree energy."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,50,50,flickr30k_test_005814,"A joyful bride in a flowing white gown dances gracefully under an umbrella, her red heels adding a pop of color as she twirls in a city plaza, while a smiling woman in a blue jacket watches with delight, capturing a moment of spontaneous celebration amidst urban architecture and blooming flower pots."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,51,51,flickr30k_test_007737,"A joyful family moment in the pool: a dad smiles with his two young sons, all enjoying the refreshing water on a sunny day."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,52,52,flickr30k_test_007556,"A climber in a red helmet belays a partner scaling a rugged rock face, showcasing the teamwork and focus of outdoor rock climbing."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,53,53,flickr30k_test_000781,"A man in a yellow shirt and green shorts leaps energetically in a living room, mid-air with a playful, athletic vibe, while a white refrigerator and cozy couch anchor the domestic scene."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,54,54,flickr30k_test_005790,"Two young soccer players battle fiercely for control of the ball on a vibrant green field, their red and blue uniforms flying as they leap into action."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,55,55,flickr30k_test_010654,"Children skateboarding down a sunlit, narrow street in a vibrant urban neighborhood, with colorful buildings and vintage cars lining the way."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,56,56,flickr30k_test_005688,"A joyful white dog bounds across a sun-drenched dirt field, its shadow stretching long behind it as it runs with playful energy."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,57,57,flickr30k_test_004479,"Two children having fun outdoors — a boy playfully seated in a green wheelbarrow while a smiling girl stands beside him, both dressed warmly for a cool day."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,58,58,flickr30k_test_016717,"A solitary figure sits in quiet contemplation on a wooden chair, gazing out over a sun-dappled stone courtyard. The rustic stone walls and lush greenery frame a peaceful moment of stillness, evoking a sense of calm and reflection under the open sky."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,59,59,flickr30k_test_016719,"Vintage steam and diesel locomotives converge on a historic rail yard, with onlookers gathered behind orange safety barriers to witness the scene."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,60,60,flickr30k_test_011786,"A man in camouflage drives a snow-covered ATV through a winter wonderland, towing a child bundled up in a pink hat who’s joyfully sliding through the deep snow behind."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,61,61,flickr30k_test_016834,"A skydiver in a bright yellow jumpsuit stands confidently with hands on hips, surrounded by neatly arranged parachutes and gear on a grassy field. Spectators gather under colorful umbrellas, watching the pre-jump preparations under a clear blue sky."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,62,62,flickr30k_test_022101,"""Riding the Rails: A Top-Down View of Urban Commuters on Escalators"""
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,63,63,flickr30k_test_018346,"A joyful winter scene: one child pulls a red sled with another child laughing inside, leaving tracks in the fresh snow."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,64,64,flickr30k_test_005958,"Two dogs in a dusty field — one standing alert, the other lying down with a playful, curly tail raised."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,65,65,flickr30k_test_029280,"Two soccer players battle for control of the ball on a sunny day, with one in a red and blue jersey dribbling while the other in a navy blue jersey closes in for the tackle."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,66,66,flickr30k_test_014602,"A man in a black shirt carefully adjusts the tie of another man in a blue shirt, likely preparing him for a special occasion or event."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,67,67,flickr30k_test_026108,"Two Great Danes snuggle up together on the carpet, one resting its head on the other in a cozy, affectionate moment by the fireplace."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,68,68,flickr30k_test_013587,"A child in a red helmet pedals a bike down a paved path, with lush greenery and distant mountains framing the peaceful outdoor scene."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,69,69,flickr30k_test_024064,"A student crosses the street at a red light, passing by Hutchesons' Grammar School, with autumn leaves scattered on the pavement."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,70,70,flickr30k_test_017215,"A lively party scene with friends dancing and socializing in a dimly lit room, capturing the energy and joy of a night out."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,71,71,flickr30k_test_029707,"Two construction workers in blue uniforms and hard hats collaborate on a large green steel structure, with one using a welding torch to cut metal while the other steadies the workpiece. The scene unfolds in an industrial setting, with cranes and urban buildings visible in the background, capturing the intensity and precision of heavy-duty metal fabrication"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,72,72,flickr30k_test_029769,"A construction worker in an orange shirt and blue hard hat crouches along a concrete dock, carefully inspecting or working on metal reinforcement bars embedded in the structure. Orange traffic cones line the walkway, indicating an active work zone near the water’s edge."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,73,73,flickr30k_test_024998,"A couple leans against a green shuttered storefront with the sign “AI GONDOLIERI,” sharing a quiet, intimate moment in a charming, rustic setting."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,74,74,flickr30k_test_011935,"A quiet street scene in a Mediterranean town, where a blossoming tree with white flowers stands proudly in a planter, casting shade over a cobblestone courtyard. A man walks past, while another stands on a balcony of a whitewashed building with blue shutters, adding a touch of everyday life to the charming"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,75,75,flickr30k_test_025878,"A vibrant yellow tram ascends a steep, cobblestone street in Lisbon, Portugal, as pedestrians gather below, framed by historic buildings and the city’s iconic hilly charm."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,76,76,flickr30k_test_019447,"Two cyclists race uphill on a winding road, with the lead rider in a red and white jersey leaning into the climb, determination etched on their face."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,77,77,flickr30k_test_011592,"An elderly man skillfully shreds vibrant orange carrots on a street-side cart, surrounded by white bins and bustling urban activity."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,78,78,flickr30k_test_011858,"Miami Heat player #33 drives aggressively past a Florida State defender during a high-stakes college basketball game, with a referee closely watching the action."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,79,79,flickr30k_test_028146,"Two musicians jamming live in a barn, one strumming an acoustic guitar while the other plays a bass, surrounded by hay bales and rustic farm equipment."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,80,80,flickr30k_test_014606,"A spirited brown dog leaps high into the air, paws outstretched to catch a white ball mid-flight, casting a dynamic shadow against a sunlit brick house."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,81,81,flickr30k_test_005281,"Two children joyfully run along the sandy beach, chasing waves under a bright blue sky."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,82,82,flickr30k_test_024707,"A man in a red cap and blue shirt grills juicy steaks and asparagus on a barbecue, flipping the meat with tongs while enjoying a sunny outdoor cooking session."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,83,83,flickr30k_test_013102,"A conductor leads an orchestra in a grand cathedral, bathed in the warm glow of stained glass windows and towering columns."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,84,84,flickr30k_test_023434,"A Japanese schoolgirl in her uniform stands confidently in a bustling shopping arcade, holding a green bag and looking upward with a thoughtful expression."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,85,85,flickr30k_test_024202,"An elderly couple sits on the pavement, sharing a quiet moment as they play a card game, surrounded by woven baskets and the bustle of city life."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,86,86,flickr30k_test_015119,"Two RNLI lifeboat crew members in bright orange rescue gear navigate their inflatable boat through choppy waters, cutting through the waves with purpose under an overcast sky."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,87,87,flickr30k_test_021460,"Firefighters battle a massive blaze at a waste dump, directing a powerful stream of water onto the smoldering pile of debris."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,88,88,flickr30k_test_017378,"Two women enjoying a casual outdoor gathering, laughing and sipping drinks at a patio table, with a relaxed, sunlit backyard vibe."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,89,89,flickr30k_test_008188,"A street artist performs live calligraphy on a stone pedestal in a bustling urban plaza, as onlookers gather to watch and capture the moment — a vibrant scene of cultural expression amid the city’s energy, framed by colorful balloons and the hum of daily life."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,90,90,flickr30k_test_016056,"A healthcare worker checks the blood pressure of an elderly woman in a rural clinic, while another staff member observes — a moment of compassionate care in a simple, community-based setting."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,91,91,flickr30k_test_009145,"A mountain biker soars through the air, mid-jump, surrounded by the lush greenery of a forest trail."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,92,92,flickr30k_test_030304,"Synchronized swimmers execute a breathtaking aerial routine, mid-flip above the water, as teammates watch from below during a competition in Montreal."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,93,93,flickr30k_test_016320,"Young cadets in vibrant blue and red uniforms march in a rainy parade, their expressions a mix of determination and delight as they carry rifles and a brass instrument, embodying youthful spirit and tradition."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,94,94,flickr30k_test_016411,"A person lies peacefully on their back in the snow, arms spread wide like wings, wearing winter gear and snowshoes, enjoying a serene moment in a snowy landscape."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,95,95,flickr30k_test_016888,"Two children gently interact with a brown horse in a fenced pasture, surrounded by trees and open fields under a soft, golden light."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,96,96,flickr30k_test_027247,"Two playful dogs tumble in the grass near a stone well, chasing a ball in a sun-dappled backyard."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,97,97,flickr30k_test_026090,"A determined farmer, wrapped in vibrant traditional attire, uses a hoe to till the rich soil of a lush green field, embodying the spirit of hard work and resilience in rural agriculture."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,98,98,flickr30k_test_011597,"A joyful dog leaps through the snowy woods, chasing a stick with boundless energy and winter spirit."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,99,99,flickr30k_test_021682,"A man relaxes at a patio table near a swimming pool, enjoying a quiet moment in a sunny courtyard surrounded by apartment buildings and blooming greenery."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,100,100,flickr30k_test_028929,"A young girl in a purple polka-dot shirt concentrates intently as she builds a simple circuit with wires and components on a wooden table, surrounded by tools and electronic parts."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,baseline,Baseline,101,101,flickr30k_test_014899,"A curious toddler with curly hair sits on a parent’s lap, reaching out to explore a colorful, patterned curtain while being gently held and supported."
