split_id,method_id,run_id,prompt_id,prompt_name,order,gallery_index,image_id,caption
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,14,14,flickr30k_test_019855,"Two men are seated on separate, back-to-back beige armchairs in a brightly lit room with large windows. The man on the left, wearing a light-colored, patterned shirt, is holding a phone to his ear and smiling, appearing engaged in a pleasant conversation. The man on the right, dressed in a"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,15,15,flickr30k_test_006953,"A young girl in a pink shirt and white skirt stands on a grassy park lawn, holding the handle of a black, long-handled device that appears to be a metal detector, with its probe extended toward the ground. In the background, other people are scattered across the park, walking or standing on the grassy"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,16,16,flickr30k_test_019883,"A lone worker in a green raincoat and cap stands on a wet, wooden plank walkway beside a massive, rusted metal structure, possibly a ship or industrial vessel, as bright sunlight streams through an opening ahead, illuminating the scene and casting long shadows."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,17,17,flickr30k_test_001170,"Three young children are playing together in a large blue plastic tub outdoors, sitting in shallow water on a grassy patch beside a cinder block wall. One child, with short dark hair, is smiling and holding a green toy, while the other two, with lighter hair, are leaning close, seemingly engaged in a shared"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,18,18,flickr30k_test_019044,"Two young men stand on a curling rink, each holding a curling broom, positioned in front of a scoreboard displaying numbers 3 through 18. The man on the left, wearing a navy blue and white jacket, holds his broom upright with both hands. The man on the right, in"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,19,19,flickr30k_test_022323,"A group of emergency responders, identifiable by their orange and yellow high-visibility vests and hard hats, are gathered around a severely damaged silver car with its front end crushed. The scene appears to be an active accident response, with hoses and equipment on the ground, and the rear of a white emergency vehicle visible in the background"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,20,20,flickr30k_test_005189,"A man wearing a patterned bandana and a striped shirt sits relaxed in a black folding chair, holding a mug to his lips as if sipping a beverage. Behind him, a light green pop-up tent stands on a gravel lot under a clear blue sky, with a small red flag visible on its peak. To"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,21,21,flickr30k_test_014112,"A woman in a purple shirt and white skirt stands barefoot beside a white food cart labeled “BHETA” and “SPIRIT,” appearing to serve or prepare food while a man in a light blue shirt sits inside the cart, looking at his phone. The cart is parked on a paved street in front of a"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,22,22,flickr30k_test_020921,"A young man with short brown hair, wearing a gray tank top and blue jeans, sits cross-legged on a sun-dappled grassy lawn in a wooded area. He is holding a white PVC pipe and appears to be assembling or adjusting a small, white, tubular structure, possibly a model or a simple frame"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,23,23,flickr30k_test_012895,"Two hikers, both wearing sunglasses and carrying large backpacks, trek through a snowy forest, using trekking poles to navigate the deep snow. The hiker on the left, in a blue shirt, grips her poles with both hands, while the hiker on the right, in a light blue jacket over a gray"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,24,24,flickr30k_test_026334,"In a brightly lit boxing ring, two male fighters are locked in a dynamic exchange. The fighter on the right, wearing a black helmet, a black tank top with yellow trim, and blue trunks with a yellow “TITLE” waistband, is delivering a powerful right-hand punch to his opponent’s head. His facial"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,25,25,flickr30k_test_023691,"From an elevated perspective, two people are seated on folding chairs beside a small, silver and red trailer parked on a gravel lot. One person, wearing a red shirt, is seated upright and appears to be holding a small object, possibly a phone or a cup. The other person, also in a red shirt, is"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,26,26,flickr30k_test_028188,"A female volleyball player in a light blue and white uniform, wearing black shorts and knee pads, is in mid-air, reaching up with her right arm to spike a yellow and blue volleyball over the net. Her teammates, also in matching uniforms, are positioned on the court below, ready to react. Opposing players in"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,27,27,flickr30k_test_016681,"A woman in a brown coat and scarf walks along a sunlit sidewalk, carrying a bag and a small purse, with a red double-decker bus and a red car visible on the street behind her. A tall black metal fence lines the sidewalk next to a large tree, and a modern glass-and-brick building stands"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,28,28,flickr30k_test_012191,"A young girl in a pink jacket and plaid skirt walks across a paved courtyard, holding a white paper, while a boy in a dark sweater and gray pants stands nearby holding a printed sheet. Behind them, a film crew is actively setting up equipment on a wooden table, including a camera mounted on a tripod, with"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,29,29,flickr30k_test_017831,"A vintage, brown 1950s Ford sedan with a yellow license plate drives down a sunlit street in a city with colonial-style architecture, while pedestrians and a bright orange bus are visible nearby."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,30,30,flickr30k_test_030661,"A young boy in a blue shirt and patterned shorts is riding a red and black bicycle, performing a wheelie by lifting the front wheel off the ground as he rides over a low black obstacle on a paved sidewalk. A stone wall forms the background."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,31,31,flickr30k_test_014576,"A man in a black tank top and running shorts is mid-stride during a road race, his focused expression and forward motion indicating active participation. He wears sunglasses and a watch, and a yellow water bottle is visible in his hand. To his left, another runner in a bright green shirt with race bib #10"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,32,32,flickr30k_test_016451,"Inside a warmly lit, wood-beamed restaurant, a man in a dark suit stands near the center, gesturing as if addressing guests or presenting something. Around him, patrons are seated at tables covered with white tablecloths, engaged in conversation or dining. Red fabric shades hang from the ceiling, casting a soft,"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,33,33,flickr30k_test_008789,"Two women are sitting on a sandy beach, engaged in a quiet, intimate conversation. The woman on the left, wearing a red tank top and a denim skirt, holds a small white object in her hand, possibly a snack or a small item. The woman on the right, dressed in a turquoise tank top and a"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,34,34,flickr30k_test_029530,"Two graffiti artists are actively painting a large, vibrant mural on a weathered wall under a corrugated metal roof. One artist, wearing a black t-shirt and camouflage shorts, stands with his back to the camera, while the other, in a blue shirt and dark shorts, is mid-stroke with a spray can"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,35,35,flickr30k_test_001177,"A man wearing a black fedora and a dark blue shirt is seated outdoors, intently playing a sunburst-finish electric guitar with a black pickguard and headstock. Behind him, a red and white “SUPPORT” banner is partially visible, and the background is filled with green trees under bright daylight."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,36,36,flickr30k_test_028542,"Two children, a boy in an orange shirt and a girl in a blue shirt with a rainbow design, are seated at a table, focused on grinding something in a dark stone mortar and pestle. The boy is actively pressing down on the pestle, while the girl watches intently beside him. Several white paper cups"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,37,37,flickr30k_test_000899,"A young man performs a backflip mid-air above a calm body of water, his body arched and limbs extended as he descends toward the surface. He wears dark swim trunks with a light pattern, and his dark hair is tousled by the motion. The scene is set against a backdrop of distant, h"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,38,38,flickr30k_test_011928,"A young child in a blue and red outfit walks barefoot across a dusty, debris-strewn ground, while an adult in a blue and yellow shirt stands nearby holding a white helmet. The scene is set in a cluttered, makeshift outdoor area with cardboard boxes, plastic buckets, and scattered trash, under a bright"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,39,39,flickr30k_test_015233,"A person wearing a red cap and a blue shirt is crouched on a gravel path, appearing to work with or examine something in their hands, while a large, fallen tree branch lies across the path nearby. Behind them, a red SUV is parked in the driveway of a building with a covered entrance, and a"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,40,40,flickr30k_test_030534,"A man and a woman are seated closely together in a black leather chair, smiling warmly at the camera. The man, wearing a light blue button-down shirt, has his arm around the woman, who is leaning into him with a joyful expression. She wears a light blue tank top and holds a small, colorful handbag"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,41,41,flickr30k_test_010435,"Three people dressed in elaborate, theatrical costumes — a woman in a black velvet corset and top hat with a red band, a man in a burgundy velvet vest with a red heart-shaped brooch and a top hat, and another woman in a black velvet corset with red lacing and a choker — pose"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,42,42,flickr30k_test_029745,"A woman wearing yellow ear protection aims a handgun through a green-framed shooting range barrier, while a man in a gray shirt and red ear protection stands beside her, observing. A clock is visible on the wall in the background."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,43,43,flickr30k_test_012452,"Two Rottweilers are running together across a snowy field, with the dog in the foreground actively carrying a bright green tennis ball in its mouth. Both dogs are on leashes, and the one in the background has a slightly more visible tan marking on its muzzle and legs. The ground is lightly covered in snow,"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,44,44,flickr30k_test_013880,"A group of five people, likely attendees or participants at an event, pose together for a photo in a dimly lit indoor space with a stage-like background. From left to right: a man with glasses and a gray t-shirt under a black vest; a woman with red hair wearing a white t-shirt with a graphic"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,45,45,flickr30k_test_029222,"In a brightly lit indoor wrestling arena, a shirtless wrestler with a tattooed left arm and black boots is lying prone on the mat, raising his left hand in a gesture that may signal a pause or appeal. Above him, perched on the top rope of the red-ringed ring, another shirtless wrestler with"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,46,46,flickr30k_test_028969,"A lone golfer, seen from behind, walks across a grassy field carrying a golf bag over one shoulder and a club in the other hand, heading toward a line of bare, evenly spaced trees under a clear blue sky."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,47,47,flickr30k_test_017227,"A dimly lit, crowded nightclub scene captures a live band performing on a small stage while a diverse group of patrons dances and socializes in the foreground. The band, consisting of at least four musicians, is illuminated by colored stage lights — a red spotlight shines on the left, and a blue wash lights the ceiling."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,48,48,flickr30k_test_005389,"A group of protesters, many wearing white face masks and red lanyards, kneel in a line on a paved street marked with white lines, holding a large white banner that reads “PEINE DE MORT CHINE MEDAILLE” and a smaller sign that says “SI RING PÉNALIS"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,49,49,flickr30k_test_018366,"A black-and-white dog with tan markings, likely a Jack Russell Terrier or similar breed, is captured mid-stride running across a grassy field, its tongue lolling out as it moves with energetic purpose."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,50,50,flickr30k_test_005814,"A woman in a flowing white dress and red shoes, holding a large white umbrella, is captured mid-motion as she dances or twirls on a stone ledge in an urban plaza. Her blue-tinted hair is visible, and she is reaching out toward another woman standing on the sidewalk. The second woman, wearing"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,51,51,flickr30k_test_007737,"A man and two young boys are smiling and posing together in a swimming pool, with the man holding one of the boys while the other boy playfully covers his eyes with his hands. The pool’s clear blue water ripples around them, and the edge of the pool is lined with red brick."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,52,52,flickr30k_test_007556,"A climber in blue pants and a red helmet is belaying another climber who is ascending a steep, textured rock face, with the belayer’s gear and rope clearly visible against the rock."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,53,53,flickr30k_test_000781,"A man in athletic wear — a yellow shirt, green shorts, and a headband — is captured mid-air, jumping energetically inside a living room. He appears to be exercising or playing a game. The room contains a white refrigerator, a gray couch with patterned pillows, a standing fan, and a small"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,54,54,flickr30k_test_005790,"Two young soccer players in red and blue uniforms are intensely competing for a black-and-white soccer ball on a green grass field; the player on the left, wearing a red jersey, is airborne and appears to be heading the ball, while the player on the right, in a blue jersey, extends his leg in an attempt"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,55,55,flickr30k_test_010654,"In a sunlit, narrow urban street lined with weathered buildings, several children are playing with skateboards. One boy in a white shirt and patterned shorts walks toward the camera while holding his skateboard, while another boy in a dark tank top sits on his skateboard near the curb. A third child sits on a skateboard"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,56,56,flickr30k_test_005688,"A white dog with a short coat and alert posture is trotting across a dry, dusty field, its shadow stretching long behind it under the warm, low-angle light of late afternoon. In the background, another white dog stands near a red bucket and a white bucket, suggesting a training or play area. The scene con"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,57,57,flickr30k_test_004479,"A young boy with blond hair sits inside a green wheelbarrow, wearing a dark jacket and blue gloves, while a smiling girl in a pink and red fleece jacket and pink pants stands beside it, holding the wheelbarrow’s handle. They appear to be outdoors on a paved surface near a dark fence, posing for"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,58,58,flickr30k_test_016717,"An older man sits alone on a wooden chair on a sun-dappled stone patio, his back to the viewer, gazing toward a green hedge and distant hills under a bright sky. He wears a dark jacket, light-colored pants, and dark shoes, and appears to be in quiet contemplation or rest. The"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,59,59,flickr30k_test_016719,"A vintage steam locomotive, numbered 763, emits smoke as it sits on a set of tracks, facing a modern orange and grey diesel engine. Between them, a blue and white striped train car is partially visible. A small group of people stands near the diesel engine, observing the scene, while orange safety"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,60,60,flickr30k_test_011786,"A man in a camouflage jacket and blue jeans is driving a muddy, snow-covered four-wheeler across a snowy field, pulling a small child in a pink hat who is partially buried in the snow behind him."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,61,61,flickr30k_test_016834,"A man in a bright yellow jumpsuit stands with his hands on his hips, facing away from the camera, at what appears to be a skydiving or parachuting event. In front of him, a long line of packed parachutes and gear lies on the dry, grassy ground. Several other people are gathered"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,62,62,flickr30k_test_022101,"From a high-angle perspective, several people are riding separate escalators moving upward in a public space, each engaged in their own activity. A woman in a gray top walks calmly on the leftmost escalator, while a person in a striped shirt stands near the bottom of the same escalator. In the center, a"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,63,63,flickr30k_test_018346,"A child in a gray and red winter jacket and striped beanie is running across a snowy yard, pulling a red sled with another child seated inside. The child in the sled, wearing a green jacket and a patterned knit hat, is smiling and looking toward the camera. The scene is set on a snow-covered ground"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,64,64,flickr30k_test_005958,"A black-and-tan dog with a red collar stands alert, facing a shaggy, grayish-brown poodle-type dog that is lying on its side in the dirt, appearing to rest or playfully roll. The scene takes place on a dry, sandy ground, with both dogs in an open, sun"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,65,65,flickr30k_test_029280,"Two young male soccer players are intensely competing for control of the ball on a grassy field. The player in the foreground, wearing a red and light-blue jersey with “BRO PIPES” printed on the chest, is dribbling the ball with his right foot while looking ahead. He is being closely challenged by"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,66,66,flickr30k_test_014602,"A man in a black t-shirt is adjusting the tie of another man wearing a light blue dress shirt and dark trousers, standing indoors near a wall-mounted wind chime and a window with blinds."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,67,67,flickr30k_test_026108,"A large, dark gray dog with a green collar is nuzzling and gently biting the head of a lighter brown dog lying on its side on a carpeted floor, near a brick fireplace. The brown dog appears relaxed and is not resisting, suggesting a playful or affectionate interaction."
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,68,68,flickr30k_test_013587,"A young child, wearing a red helmet and dark blue sweater, rides a bicycle along a paved brick path, viewed from behind. The child’s feet are on the pedals, and they are moving forward. The path is bordered by low hedges and a white wall on one side, with a railing and distant water and"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,69,69,flickr30k_test_024064,"A woman with blonde hair tied back, wearing a dark hoodie, light gray sweatpants, and brown shoes, walks across a paved road toward the camera. She carries a dark bag in her left hand and appears to be looking down at her phone in her right hand. Behind her, a traffic light displays two red lights"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,70,70,flickr30k_test_017215,"In a dimly lit, crowded indoor space, a group of young adults are engaged in lively social interaction. At the center, a man with short blond hair, wearing a white t-shirt with a colorful graphic, is being embraced from behind by a woman with dark hair, who is smiling and holding a phone up as"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,71,71,flickr30k_test_029707,"Two construction workers in blue uniforms and hard hats are actively engaged in metalwork on a green steel bridge structure; one is using a welding torch to cut or join metal, while the other steadies the workpiece, with sparks flying from the welding point. A large green crane with the number “20” visible on"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,72,72,flickr30k_test_029769,"A construction worker in an orange shirt, blue jeans, and a blue hard hat is crouched beside a concrete structure at a waterfront dock, carefully adjusting or inspecting a metal rebar framework embedded in the concrete. He wears work gloves and has a tool belt around his waist. Orange traffic cones are placed along the"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,73,73,flickr30k_test_024998,"A man and a woman are crouched together in front of a closed green metal shutter, intently looking at a small object held by the woman, possibly a phone or a map, as they appear to be discussing or examining it. Above them, a wooden sign reads “AI GONDOLIERI,” and"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,74,74,flickr30k_test_011935,"A man in a blue shirt walks away from the camera down a sunlit, dusty street, while another man stands on a balcony of a white building with blue shutters, holding a bag. A flowering tree with white blossoms stands in a planter near a parked motorcycle, casting dappled shadows on the ground"
flickr30k_retrieval_2000_seed2,qwen_prompt,qwen_prompt__flickr30k_retrieval_2000_seed2,observer_specific_supported,Observer Specific Supported,75,75,flickr30k_test_025878,"A yellow vintage funicular car ascends a steep, cobblestone street in a historic European city, with several pedestrians gathered at the station platform below, some appearing to wait or prepare to board. The narrow street is flanked by ornate, multi-story buildings with balconies and signage, including a visible “H"
