cache_key,cache_hit,order,dataset_index,image_id,image_path,reference_captions,prompt_id,prompt_name,prompt_text,caption,clip_score,siglip_score,caption_len,generic_flag,temperature,top_p,max_new_tokens,caption_model,seed,split
ba07caab07135800,False,0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",central_subject_or_scene_anchor,Central subject or scene anchor,"Identify whether the image is centered on a main subject or a broader scene, then write one caption around that visual center. Include visible objects, actions, and setting details that support it.","The image is centered on a main subject: a person grilling burgers. The visual focus is drawn to the individual’s hands placing raw patties onto the hot grill, with the black kettle-style barbecue and its lid nearby on the grass. The setting is an outdoor backyard with green grass and earthy ground, suggesting a",0.3329712152481079,0.1552344411611557,54,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
4f73496c1f7b6e3d,False,0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",retrieval_compact,Retrieval compact,"Write a compact image-retrieval caption with concrete visible nouns, actions, colors, and setting words. Keep it fluent and avoid long lists or vague mood descriptions.",A person in a red shirt and blue jeans places raw burger patties onto a black charcoal grill in a grassy backyard.,0.3449384570121765,0.19863444566726685,22,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
435a72c9160075e3,False,0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",supported_activity_caption,Supported activity caption,"If the image shows an activity, describe the visible evidence for that activity, including subjects, objects, body actions, setting, and equipment. If no activity is clear, describe the main visible subject and scene.","The image shows the activity of grilling hamburgers outdoors.

Visible evidence for this activity includes:

- **Subject**: A person, seen from the torso down, wearing a red t-shirt and blue jeans. Their hands are actively placing raw hamburger patties onto the grill.
- **Objects**: Three raw, round hamburger patt",0.3266618251800537,0.20196886360645294,49,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
5faae9433086b051,False,0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",uncertainty_controlled_detail,Uncertainty controlled detail,"Write one detailed caption using clearly visible subjects, objects, actions, and setting. Use cautious wording for ambiguous objects or scene meanings, and avoid unsupported emotions or identities.","A person wearing a red shirt and blue jeans is placing raw hamburger patties onto the grates of a black, round charcoal grill situated on a grassy lawn. The individual’s hands are visible as they position the patties, and a metal tool, possibly a spatula or tongs, rests against the side of",0.3755878210067749,0.20224153995513916,52,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
e0c9579189ab5b8c,False,0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",main_action_scene_specific,Main action scene specific,"Describe the main visible action first, then the subject performing it and the scene-specific objects or setting around it. Use one concise sentence.",A person is placing raw burger patties onto a charcoal grill in a grassy backyard.,0.3456416726112366,0.18765559792518616,15,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
7ca4e3e4aff15fd9,False,0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",caption_like_human_observer,Caption like human observer,"Write one caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","A person in a red shirt and blue jeans is carefully placing raw hamburger patties onto the grill grate of a black charcoal grill in a grassy backyard. The grill lid rests nearby on the grass, and the person’s hands are positioned over the patties, suggesting they are in the process of starting a barbecue.",0.3778698742389679,0.19420622289180756,55,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
c94a6289a1ec5069,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",baseline,Baseline,Describe the image in one concise sentence.,"A bull rider clings on as a powerful black bull bucks wildly in a dusty rodeo arena, surrounded by spectators and yellow chutes.",0.3427976071834564,0.1681913584470749,23,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
b2560cad25f50dd6,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",sem_uncertainty_main_subject,Semantic uncertainty main subject,"Write one specific caption. Start with the main visible subject or scene, include concrete visible details, and use supported scene-level terms only when the image clearly supports them. Avoid ambiguous identities, emotions, or object states.","A black bull with large, curved horns leaps forward in a dusty arena, its hooves kicking up dirt as it breaks from a yellow metal gate, with a rider in a cowboy hat and plaid shirt clinging to its back.",0.3322226107120514,0.1867150366306305,40,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
46de3c714439fb35,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",supported_scene_one_sentence,Supported scene one sentence,"Describe the image in one sentence using visible evidence. Mention the main subject, visible action, setting, and any clearly supported scene category such as a meal, market, sport, display, or event.","A bull rider is thrown from a bucking black bull during a rodeo event, kicking up dust in a fenced arena as spectators watch from the stands.",0.31936919689178467,0.15587344765663147,27,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
8497be28cf625276,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",main_subject_supported_context,Main subject supported context,"Start with the main subject, then describe the visible action and the surrounding context. Use only details that are clearly visible or strongly supported by visible objects, clothing, setting, or activity.","The main subject is a large, dark-colored bull with prominent, curved horns, captured mid-stride as it charges forward. Its front hooves are lifted off the ground, kicking up a cloud of dust from the sandy arena floor, indicating a powerful, dynamic movement. A rider, wearing a cowboy hat and a pl",0.29583093523979187,0.15371593832969666,51,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
afd3025e0f034554,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",safe_semantic_retrieval,Safe semantic retrieval,"Write a caption useful for matching this image in a retrieval system. Include the main visible subject, action, setting, and distinctive visible objects, while avoiding unsupported guesses.","A bull rider in a cowboy hat and chaps is mounted on a black bull with large horns, charging forward in a dusty rodeo arena enclosed by yellow metal fences, with spectators and other riders visible in the background.",0.3494775891304016,0.16296687722206116,39,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
f34ed277ca91560f,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",distinctive_subject_object,Distinctive subject-object,"Describe the image by focusing on the most distinctive visible subject or object, then add the action, setting, and one or two concrete details that make the image specific.","The most distinctive subject is the powerful, dark bull, its muscular body and large, curved horns dominating the frame as it bursts forward with raw energy. The bull is in mid-stride, its front hooves lifted off the dusty ground, kicking up a cloud of dirt that trails behind it, emphasizing its speed and force",0.2985690236091614,0.1330636441707611,54,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
83a1e372b8d8df53,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",foreground_or_shared_scene,Foreground or shared scene,"If one foreground subject dominates the image, describe that subject first with its visible action or object. Otherwise, describe the shared scene using the visible objects, actions, and setting that define it. Write one sentence.","A black bull with large horns charges forward through a cloud of dust in a rodeo arena, its rider clinging on as spectators watch from behind yellow fences.",0.3261643648147583,0.16616301238536835,28,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
