order,dataset_index,image_id,image_path,reference_captions,seed,split,prompt_id,prompt_name,prompt_text,caption,clip_score,siglip_score,caption_len,generic_flag,temperature,top_p,max_new_tokens,caption_model,cache_version,cache_key,cache_hit,baseline_clip_score,baseline_siglip_score,delta_clip,delta_siglip,clip_win,siglip_win
5,2067,2067,results/generalization_100_seed1/samples/images/005_2067.jpg,"[""People sitting at tables outside chatting while a musician gets ready to play bass."", ""A man holds a guitar on a busy street while people look on."", ""A little girl is watching a man play guitar on the street."", ""A girl on a city street is looking at a guitar player."", ""A street guitarist is outside a cafe""]",1,test,baseline,Baseline,Write a caption for this image.,"A street musician plays an electric guitar for passersby in a lively urban square, captivating a young girl in a pink dress and drawing the attention of nearby diners at an outdoor café.",0.33398953080177307,0.23066942393779755,33,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,7f82336a725fa98ab407489ceb2c553651c8a287,False,0.33398953080177307,0.23066942393779755,0.0,0.0,False,False
5,2067,2067,results/generalization_100_seed1/samples/images/005_2067.jpg,"[""People sitting at tables outside chatting while a musician gets ready to play bass."", ""A man holds a guitar on a busy street while people look on."", ""A little girl is watching a man play guitar on the street."", ""A girl on a city street is looking at a guitar player."", ""A street guitarist is outside a cafe""]",1,test,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","A street musician in a white shirt and black pants plays a yellow electric guitar while standing beside his black amplifier and guitar case on the pavement, drawing the attention of passersby, including a young girl in a pink dress who appears to be singing along, as people sit at outdoor café tables nearby.",0.34915271401405334,0.26876550912857056,54,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,929d3835497f326c4e2d1e23aa53a1e254e6543b,False,0.33398953080177307,0.23066942393779755,0.015163183212280273,0.03809608519077301,True,True
6,8358,8358,results/generalization_100_seed1/samples/images/006_8358.jpg,"[""This guy is in midair while wearing a red soccer uniform."", ""A soccer player in a red shirt in diving into the air."", ""A man wearing a red jersey jumps in the air."", ""A soccer player is diving for the ball."", ""A soccer player diving on the field.""]",1,test,baseline,Baseline,Write a caption for this image.,"A soccer goalkeeper in a red jersey dives dramatically across the grass, fully extended in an athletic save attempt.",0.3581133484840393,0.20151178538799286,19,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,4660c7c69a17d51db15d6e5bb4a4ebca67537a86,False,0.3581133484840393,0.20151178538799286,0.0,0.0,False,False
6,8358,8358,results/generalization_100_seed1/samples/images/006_8358.jpg,"[""This guy is in midair while wearing a red soccer uniform."", ""A soccer player in a red shirt in diving into the air."", ""A man wearing a red jersey jumps in the air."", ""A soccer player is diving for the ball."", ""A soccer player diving on the field.""]",1,test,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","A soccer goalkeeper, wearing a red jersey with the number 1, black shorts, and gloves, is diving horizontally across a grassy field in an attempt to save a shot, with his body fully extended and feet pointed toward the goal.",0.3411751985549927,0.18405850231647491,40,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,0e970a2996424a767c82541eb4c9d17976757956,False,0.3581133484840393,0.20151178538799286,-0.01693814992904663,-0.017453283071517944,False,False
7,3863,3863,results/generalization_100_seed1/samples/images/007_3863.jpg,"[""A group of six people have jumped into the air in the middle of nowhere and one is catching a ball."", ""A group of people are jumping into the air with their arms held high."", ""Six people are jumping in the air, one of them throwing a ball."", ""A group of people in a desert jumping, one throwing a ball."", ""Six people jump for ball.""]",1,test,baseline,Baseline,Write a caption for this image.,"Five friends leap joyfully in unison over a vast, cracked salt flat, arms raised as they chase a yellow ball under a clear blue sky.",0.3455493450164795,0.2227599024772644,25,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,3a10b162ae047c7e01be940b63b21a8c13c63b59,False,0.3455493450164795,0.2227599024772644,0.0,0.0,False,False
7,3863,3863,results/generalization_100_seed1/samples/images/007_3863.jpg,"[""A group of six people have jumped into the air in the middle of nowhere and one is catching a ball."", ""A group of people are jumping into the air with their arms held high."", ""Six people are jumping in the air, one of them throwing a ball."", ""A group of people in a desert jumping, one throwing a ball."", ""Six people jump for ball.""]",1,test,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","Five people are mid-air, leaping joyfully in unison across a vast, cracked salt flat under a clear blue sky, with a yellow ball suspended above them as if caught in the moment of their synchronized jump.",0.3590656518936157,0.20022961497306824,36,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,bb2167e44899b14771211f912f5d80014bfab187,False,0.3455493450164795,0.2227599024772644,0.01351630687713623,-0.022530287504196167,True,False
8,16234,16234,results/generalization_100_seed1/samples/images/008_16234.jpg,"[""The young child is yelling into the microphone, while other children watch."", ""A young boy vocalizes in to a microphone held by a blond woman in black."", ""A young child is in front of a microphone as other people are watching."", ""Little kid is taking a bit of something from a puppet."", ""A boy yells into a microphone held by a woman.""]",1,test,baseline,Baseline,Write a caption for this image.,"Under a draped blue tent, a lively puppet show captivates a group of children and adults, their faces lit with wonder and delight as they watch the colorful marionette perform.",0.25685834884643555,0.18908128142356873,30,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,f002b1d4cf94699a94c1c14e73c6aeef531ec87e,False,0.25685834884643555,0.18908128142356873,0.0,0.0,False,False
8,16234,16234,results/generalization_100_seed1/samples/images/008_16234.jpg,"[""The young child is yelling into the microphone, while other children watch."", ""A young boy vocalizes in to a microphone held by a blond woman in black."", ""A young child is in front of a microphone as other people are watching."", ""Little kid is taking a bit of something from a puppet."", ""A boy yells into a microphone held by a woman.""]",1,test,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","Under a draped blue tent, a young girl in a striped shirt laughs with delight as she watches a puppeteer manipulate a colorful marionette, its strings taut and its face animated, while other children and adults gather around, captivated by the performance.",0.27163559198379517,0.20110829174518585,42,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,4025f7e8fc1b531cc20eaca4706acfb76450dd1f,False,0.25685834884643555,0.18908128142356873,0.01477724313735962,0.012027010321617126,True,True
9,24935,24935,results/generalization_100_seed1/samples/images/009_24935.jpg,"[""A group of shoppers gather at a fresh produce stand in order to make their selections."", ""A group of African Americans gather a street vendor."", ""Customers are waiting to get some food."", ""Hungry people are shopping for food."", ""A line is forming for the food cart.""]",1,test,baseline,Baseline,Write a caption for this image.,"A lively street market scene where locals gather around a vendor’s stall, browsing fresh produce under a striped awning, with a colorful cone adding a pop of vibrancy to the urban backdrop.",0.2709410488605499,0.14997196197509766,32,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,c5b6e42dda2652684e64108f845b6d3f892880b7,False,0.2709410488605499,0.14997196197509766,0.0,0.0,False,False
9,24935,24935,results/generalization_100_seed1/samples/images/009_24935.jpg,"[""A group of shoppers gather at a fresh produce stand in order to make their selections."", ""A group of African Americans gather a street vendor."", ""Customers are waiting to get some food."", ""Hungry people are shopping for food."", ""A line is forming for the food cart.""]",1,test,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","A group of people, including a vendor in a blue-and-white checkered apron and several customers, are gathered around a small outdoor food stall on a street corner. The vendor, positioned under a green awning, appears to be serving or arranging food items on a wooden tray. One customer, wearing a yellow head",0.316270112991333,0.18143394589424133,52,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,92149adf00c8483bc468a97ac19f52dd0f35cf4e,False,0.2709410488605499,0.14997196197509766,0.04532906413078308,0.03146198391914368,True,True
10,14728,14728,results/generalization_100_seed1/samples/images/010_14728.jpg,"[""Large group of people in a building looking at a large mostly white color ball being rolled."", ""A group of people stand around a large ball while a gentleman takes a picture."", ""Two older men roll out a huge ball as a crowd watches and takes pictures"", ""A man in a group of people is taking a photo."", ""People photographing exhibits in a museum.""]",1,test,baseline,Baseline,Write a caption for this image.,"A crowd gathers in a modern gallery, captivated by a large, textured spherical sculpture bathed in dramatic light. Visitors observe, photograph, and discuss the art, creating an atmosphere of curiosity and engagement in the spacious, industrial-style space.",0.31663426756858826,0.21812428534030914,37,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,8c81a0d538d05d10b0cda448ead7e1e79aacf5e7,False,0.31663426756858826,0.21812428534030914,0.0,0.0,False,False
10,14728,14728,results/generalization_100_seed1/samples/images/010_14728.jpg,"[""Large group of people in a building looking at a large mostly white color ball being rolled."", ""A group of people stand around a large ball while a gentleman takes a picture."", ""Two older men roll out a huge ball as a crowd watches and takes pictures"", ""A man in a group of people is taking a photo."", ""People photographing exhibits in a museum.""]",1,test,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","A crowd of visitors gathers in a modern, industrial-style gallery space, their attention drawn to a large, textured spherical sculpture positioned near a brightly lit skylight. One man in the foreground, wearing a dark jacket and holding a camera, is actively photographing the artwork, while another man in a light-colored shirt and",0.3632975220680237,0.22002233564853668,52,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,83fc3563e93d8a63d8336e5f6427113c4cd4ef59,False,0.31663426756858826,0.21812428534030914,0.046663254499435425,0.001898050308227539,True,True
11,15474,15474,results/generalization_100_seed1/samples/images/011_15474.jpg,"[""Three Vietnamese women paddle their boats along the river market in the morning."", ""Three boaters paddle their produce to the market in a Vietnamese fishing village."", ""Villagers paddling their boats to their destination."", ""Canoes travel across the water along side buildings."", ""The people are delivering goods by boat""]",1,test,baseline,Baseline,Write a caption for this image.,"Boats glide through a bustling river market, where vendors and locals navigate wooden canoes past colorful stilt houses and lively storefronts.",0.32878339290618896,0.1707606017589569,21,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,21698ca1018e58277b807a400311611f897389bd,False,0.32878339290618896,0.1707606017589569,0.0,0.0,False,False
11,15474,15474,results/generalization_100_seed1/samples/images/011_15474.jpg,"[""Three Vietnamese women paddle their boats along the river market in the morning."", ""Three boaters paddle their produce to the market in a Vietnamese fishing village."", ""Villagers paddling their boats to their destination."", ""Canoes travel across the water along side buildings."", ""The people are delivering goods by boat""]",1,test,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","On a murky river, three people navigate small wooden boats past a row of stilted shops with Vietnamese signage; one person in a white conical hat paddles a boat laden with green produce, while another rows a similar boat nearby, and a third stands in a boat further back, all moving through the waterway",0.32421213388442993,0.2062569558620453,54,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,7d4da8f0d775f43e37a752cdba77c890387b6d3f,False,0.32878339290618896,0.1707606017589569,-0.004571259021759033,0.03549635410308838,False,True
12,21351,21351,results/generalization_100_seed1/samples/images/012_21351.jpg,"[""A woman dressed in all black standing in front of colorful picture playing a violin."", ""A woman dressed in black is playing the violin in front of some artwork."", ""A woman in black playing an instrument on the subway platform."", ""A woman on a bright street is playing the violin."", ""A lady performing in a underground train station""]",1,test,baseline,Baseline,Write a caption for this image.,"A street musician plays violin in a vibrant underground station, surrounded by colorful abstract art installations that illuminate the tunnel-like space.",0.3453695774078369,0.23223146796226501,21,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,4bdfd47e8220a3e5fef4b597ad57b14b6be6debc,False,0.3453695774078369,0.23223146796226501,0.0,0.0,False,False
12,21351,21351,results/generalization_100_seed1/samples/images/012_21351.jpg,"[""A woman dressed in all black standing in front of colorful picture playing a violin."", ""A woman dressed in black is playing the violin in front of some artwork."", ""A woman in black playing an instrument on the subway platform."", ""A woman on a bright street is playing the violin."", ""A lady performing in a underground train station""]",1,test,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","A woman in a black outfit stands in a subway station, playing a violin while positioned before a long wall of colorful abstract paintings. A second person walks past in the background, and a small black stool and case rest on the floor near the musician. The scene is illuminated by overhead lights, and the curved ceiling and tiled",0.35198789834976196,0.2713404893875122,59,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,da3ab6fcb67e0215dbda3824bd8159995570f363,False,0.3453695774078369,0.23223146796226501,0.006618320941925049,0.03910902142524719,True,True
13,12439,12439,results/generalization_100_seed1/samples/images/013_12439.jpg,"[""A large bird spreading his wings in flight over a body of water."", ""A large gray bird begins to land in the water."", ""A gray bird is flying over the water."", ""A blue bird flying over water."", ""A bird flying over the water.""]",1,test,baseline,Baseline,Write a caption for this image.,"A majestic tri-colored heron soars gracefully over the water, wings spread wide and legs trailing behind, capturing the essence of nature’s elegance in motion.",0.3332827389240265,0.19324107468128204,24,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,13ed5d3ccf68b9f86d84d78e42027eb538e63ab2,False,0.3332827389240265,0.19324107468128204,0.0,0.0,False,False
13,12439,12439,results/generalization_100_seed1/samples/images/013_12439.jpg,"[""A large bird spreading his wings in flight over a body of water."", ""A large gray bird begins to land in the water."", ""A gray bird is flying over the water."", ""A blue bird flying over water."", ""A bird flying over the water.""]",1,test,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","A tricolored heron is captured mid-flight over a calm, greenish body of water, its wings fully extended and legs trailing behind as it glides just above the surface, with a small droplet of water visible near its beak.",0.3356214761734009,0.2130769044160843,38,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,ada197e993dc14f2d552a8ca6860de4ade52fbf7,False,0.3332827389240265,0.19324107468128204,0.0023387372493743896,0.019835829734802246,True,True
14,25844,25844,results/generalization_100_seed1/samples/images/014_25844.jpg,"[""The two boys, one in orange the other in teal, wrestle in the sand."", ""Two boys are playing in the sand at a playground."", ""Two young boys are wrestling in a sandpit."", ""Two boys wrestle together in the sand."", ""Two boys tussle in the sand at a park.""]",1,test,baseline,Baseline,Write a caption for this image.,"Two children playfully wrestle in the sand, laughter and joy filling the sunny outdoor scene.",0.3003557622432709,0.18149176239967346,15,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,d66aec6fa3be86ebb8018f8d7e820d55a1f3b991,False,0.3003557622432709,0.18149176239967346,0.0,0.0,False,False
14,25844,25844,results/generalization_100_seed1/samples/images/014_25844.jpg,"[""The two boys, one in orange the other in teal, wrestle in the sand."", ""Two boys are playing in the sand at a playground."", ""Two young boys are wrestling in a sandpit."", ""Two boys wrestle together in the sand."", ""Two boys tussle in the sand at a park.""]",1,test,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","A young boy in an orange tie-dye shirt and camouflage shorts is playfully lifting a blonde girl in a teal shirt off the ground in a sandy area, while another child sits nearby on the sand.",0.37462908029556274,0.192763090133667,36,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,8708d422c8a454c02d6e2be1bc229091dd27b2ba,False,0.3003557622432709,0.18149176239967346,0.07427331805229187,0.01127132773399353,True,True
15,6879,6879,results/generalization_100_seed1/samples/images/015_6879.jpg,"[""A little boy in a blue soccer uniform walks, approaching a team member from the opposite team."", ""A boy in blue soccer shirt and shorts stands watching two other children play soccer."", ""A little boy with Adidas shorts and soccer cleats waits patiently."", ""A child is standing on the street and looking at some kid."", ""Little boy dressed in blue wearing cleats.""]",1,test,baseline,Baseline,Write a caption for this image.,"A young soccer player in a blue uniform stands alone on a gritty field, gazing toward teammates in the distance — a moment of quiet focus before the game begins.",0.33565470576286316,0.18246282637119293,30,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,002325524ac98fc0564552e0f1d2ff0e1e226e3f,False,0.33565470576286316,0.18246282637119293,0.0,0.0,False,False
15,6879,6879,results/generalization_100_seed1/samples/images/015_6879.jpg,"[""A little boy in a blue soccer uniform walks, approaching a team member from the opposite team."", ""A boy in blue soccer shirt and shorts stands watching two other children play soccer."", ""A little boy with Adidas shorts and soccer cleats waits patiently."", ""A child is standing on the street and looking at some kid."", ""Little boy dressed in blue wearing cleats.""]",1,test,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","A young boy in a blue soccer uniform stands alone on a gravel surface, his back to the camera, gazing toward other children playing soccer in the distance. His focused posture suggests he is watching the game intently, perhaps waiting for his turn or simply observing. The scene is framed with a shallow depth of field,",0.335106760263443,0.2296280860900879,56,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,3aecbc10a5885455f395d5c09bb5523d4f22707f,False,0.33565470576286316,0.18246282637119293,-0.000547945499420166,0.04716525971889496,False,True
16,3075,3075,results/generalization_100_seed1/samples/images/016_3075.jpg,"[""A little boy wearing goggles on top of his head, walks through a deep water puddle with long pants on."", ""A small child in blue raincoat and a small child in a white shirt is waling in the rain water."", ""Small children are wading through shallow waters that are flooding the street."", ""People walking in a big puddle."", ""Children walking in the rain.""]",1,test,baseline,Baseline,Write a caption for this image.,"Children play joyfully in a puddle on a rainy day, with one in a blue raincoat and another in a white shirt and sunglasses, surrounded by parked cars.",0.3705548942089081,0.2195499688386917,28,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,e7748d077a27fda3954bc9253ab8076c88390732,False,0.3705548942089081,0.2195499688386917,0.0,0.0,False,False
16,3075,3075,results/generalization_100_seed1/samples/images/016_3075.jpg,"[""A little boy wearing goggles on top of his head, walks through a deep water puddle with long pants on."", ""A small child in blue raincoat and a small child in a white shirt is waling in the rain water."", ""Small children are wading through shallow waters that are flooding the street."", ""People walking in a big puddle."", ""Children walking in the rain.""]",1,test,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","Two young children are wading through a shallow puddle on a wet street, with a beige minivan parked nearby. The child on the left, wearing a blue raincoat with a red belt, looks toward the right. The child on the right, in a white polo shirt and khaki pants, wears large,",0.3701096177101135,0.18243736028671265,51,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_generalization_v1,54b568196743c51a476afc878f4511585147d191,False,0.3705548942089081,0.2195499688386917,-0.00044527649879455566,-0.037112608551979065,False,False
