split_id,method_id,run_id,prompt_id,prompt_name,order,gallery_index,image_id,caption
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,10,10,flickr30k_test_021945,"One firefighter in black turnout gear with a helmet and reflective stripes is seated in the foreground, head bowed, beside a black pole with a yellow directional sign; background shows a green awning and a brick wall."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,11,11,flickr30k_test_027978,"One person in a pink shirt and black helmet leans forward on a mountain bike with red frame and black tires, navigating a dirt trail in a forested area, captured from a side angle with dappled sunlight filtering through trees."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,12,12,flickr30k_test_010097,"One police officer in a blue uniform and cap stands in the midground holding a camera with both hands, positioned right of a blue bus and left of a gray car, with multi-story buildings in the background under diffuse daylight."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,13,13,flickr30k_test_008243,"Three people: a boy in a blue-and-white jacket sitting on a stone in foreground, a woman in a pink jacket holding a black bag leaning against a stone wall in midground, and a man in a blue uniform holding a shovel standing to right; wide shot, natural daylight, stone wall background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,14,14,flickr30k_test_019855,"Two men sit back-to-back on separate beige sofas in midground; left man holds phone to right ear with right hand, right man has left leg crossed over right; both wear dark shoes, left man wears light-colored striped shirt with orange lanyard, right man wears dark suit; shot from behind at eye level"
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,15,15,flickr30k_test_006953,"One child in foreground center holds a black metal detector with right hand, wearing pink shirt and white skirt; wide shot, natural daylight, grassy park background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,16,16,flickr30k_test_019883,"One man in a green hooded jacket and dark pants stands on a wet wooden walkway in the midground, facing left toward a bright light source, with a large rusted metal structure and chains visible to his right and a partially visible ship hull to his left; wide shot, backlit, wooden planks."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,17,17,flickr30k_test_001170,"Three children, two in the foreground and one partially obscured behind them, are sitting in a blue plastic tub on grass, with one child holding a green toy; wide shot, dappled sunlight, brick wall background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,18,18,flickr30k_test_019044,"Two young men stand in foreground of curling rink: left, man in navy blue jacket holding broom; right, man in red shirt with arms crossed; behind them, numbered scoring board and yellow/black machine on right, wide shot, even lighting, polished ice surface."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,19,19,flickr30k_test_022323,"Five emergency responders in orange high-visibility vests and helmets are gathered around a damaged silver car in the foreground, with one person holding a hose connected to the vehicle's engine bay, while a white ambulance with blue lights is parked behind them in the midground under clear sky."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,20,20,flickr30k_test_005189,"One man in the foreground reclines in a black folding chair, holding a cup to his mouth with his right hand, wearing a patterned bandana, a striped shirt, and dark pants, with a white RV on the left and a green tent with gray panels in the midground under a clear blue sky."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,21,21,flickr30k_test_014112,"One woman in a purple shirt and white skirt stands barefoot at the side of a white food cart with a blue canopy, holding a container, while a man in a light blue shirt sits inside the cart; the cart has a yellow and red ""BHETA"" sticker and is parked on a paved surface in front of"
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,22,22,flickr30k_test_020921,"One man sits cross-legged in the foreground on green grass, holding a white PVC pipe with both hands, with trees and dappled sunlight in the background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,23,23,flickr30k_test_012895,"Two people in foreground, left person holding red poles and wearing blue shirt with black backpack, right person holding black pole and wearing blue shirt with gray vest and black backpack, both wearing sunglasses, on snow-covered ground with snow-dusted evergreen trees in midground."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,24,24,flickr30k_test_026334,"Two boxers in foreground, one in yellow trunks with red gloves striking the other in black trunks with blue gloves, both wearing headgear and title belts, captured in close-up under spotlight with ropes visible in midground."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,25,25,flickr30k_test_023691,"Two people sit on folding chairs in foreground left, one holding a white object, beside a silver trailer with red stripe and open door, viewed from high-angle, under bright daylight, on gravel surface with grassy patch right."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,26,26,flickr30k_test_028188,"One player in a blue and white jersey with the number 15 jumps in the foreground to spike a yellow and blue volleyball, while teammates and opponents in green and white jerseys react midground, under bright arena lights with blue spectator seats visible in the background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,27,27,flickr30k_test_016681,"One woman in a brown coat and white scarf walks on a sidewalk in foreground, holding a bag in her right hand, with a red bus on the left and a black metal fence on the right; wide shot, long shadow to left, brick building in background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,28,28,flickr30k_test_012191,"Three people in midground: one in white shirt and beige pants holding a fishing rod, one in gray shirt and beige pants standing near a tripod-mounted camera, and one in striped shirt and beige pants standing near a green step; a girl in pink jacket and plaid skirt walks in foreground holding paper, a boy in"
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,29,29,flickr30k_test_017831,"Three people: one walking left foreground, one standing center midground, one cycling left midground; a brown 1950s Ford sedan with chrome grille and yellow license plate drives center foreground; an orange bus and blue truck are midground left and center; wide shot, bright daylight, paved street with white"
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,30,30,flickr30k_test_030661,"One boy in a blue shirt and gray shorts is mid-air on a red and black bicycle with front wheel lifted, holding handlebars, against a stone wall background in a wide shot under bright daylight."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,31,31,flickr30k_test_014576,"One man in foreground runs wearing black sleeveless shirt with white text, dark shorts, sunglasses, and wristwatch; another man in lime green shirt with race bib #03 runs left; background shows green rolling hills and trees under bright daylight."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,32,32,flickr30k_test_016451,"One person stands center foreground holding a microphone, surrounded by seated patrons in a warmly lit restaurant with red lanterns and wooden beams overhead."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,33,33,flickr30k_test_008789,"Two people sit on sand, one in red top and denim skirt holding a white object, the other in teal top with a star tattoo on back, both barefoot; high-angle, bright daylight, sandy beach."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,34,34,flickr30k_test_029530,"Two people, one in foreground left and one in midground center, are spray-painting a large mural on a wall; the mural features pink, green, and blue graffiti with a cosmic background, under a wide shot with strong sunlight casting long shadows, against a corrugated metal roof."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,35,35,flickr30k_test_001177,"One man in foreground, wearing black fedora and dark blue shirt, plays electric guitar with left hand on fretboard and right hand strumming, holding a sunburst-finish guitar with black headstock and silver hardware, captured in close-up under dappled sunlight with green trees in background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,36,36,flickr30k_test_028542,"Two children, one in an orange shirt and the other in a blue shirt with a rainbow, are in the foreground grinding something in a dark stone mortar with a dark stone pestle; the child in orange holds the pestle with both hands while the child in blue watches, seated at a light-colored table, with a"
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,37,37,flickr30k_test_000899,"One person in mid-air performs a backflip above water, wearing dark patterned swim trunks, captured from a low-angle viewpoint with backlighting and distant mountains in the background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,38,38,flickr30k_test_011928,"Two children, one in a blue-and-yellow shirt and helmet midground-left, the other in a red vest and blue pants midground-center, walk on a dirt path; a white bucket with red markings sits right foreground, and a blue tarp is visible midground-right; wide shot, long shadow to left,"
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,39,39,flickr30k_test_015233,"One person in a blue shirt and red cap sits on the ground in the midground, holding an object, with a red SUV visible through an open doorway in the background under bright daylight."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,40,40,flickr30k_test_030534,"Three people: a man in a light blue shirt seated center-left with his right arm around a woman in a light blue tank top leaning her head on his shoulder, both smiling; a person in a white shirt partially visible left foreground; a green floral-patterned bag on the woman’s lap; midground shot, indoor"
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,41,41,flickr30k_test_010435,"Three people stand side-by-side in foreground: left person wears black velvet top hat with red band and black corset; center person wears black top hat, white shirt, red velvet vest with gold brooch, and black jacket; right person wears black velvet dress with red lacing and choker; all face camera under"
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,42,42,flickr30k_test_029745,"Two people, a woman in foreground center holding a silver handgun with right hand and a man in left background, both wearing ear protection, at an indoor shooting range with green barriers and a clock on the right wall."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,43,43,flickr30k_test_012452,"Two dogs, one black with a red collar and one black-and-tan with a yellow ball in its mouth, run in the foreground on snow-covered ground with a chain-link fence in the background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,44,44,flickr30k_test_013880,"Five people stand side-by-side in foreground, smiling and wearing lanyards with badges; leftmost wears gray shirt and black vest, center wears white shirt with graphic and black skirt, rightmost wears black t-shirt and jeans, all facing camera in wide shot under warm lighting with dark backdrop."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,45,45,flickr30k_test_029222,"One wrestler in black trunks and boots lies prone in the foreground ring while another shirtless wrestler with tattoos on his left arm and back, wearing black boots, crouches on the top rope above him; red ropes, metal ring structure, and spectators in tiered seating are visible under bright overhead lighting in a large"
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,46,46,flickr30k_test_028969,"One person in a white shirt, black vest, black pants, and light-colored hat walks away from the camera across a green field, carrying a golf bag over their right shoulder and holding a wooden stick in their left hand, viewed from behind in a wide shot under bright daylight with bare trees in the midground."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,47,47,flickr30k_test_017227,"Three people in foreground/midground: one in checkered shirt facing away, one with blonde hair in brown shirt gesturing left, one in black top with red hair; musicians on stage right playing instruments under red/blue lights; wide shot, spotlight, dark stage background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,48,48,flickr30k_test_005389,"Seven people in white masks kneel in a line across a paved street marked with white lines, holding a large white banner with black text reading ""PEINE DE MORT CHINE MEDAILLE"" and a smaller sign reading ""SI RING PAP CONDAMNE À MORT CONTRE LE RACIS"
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,49,49,flickr30k_test_018366,"One dog with black and white fur and a red tongue runs forward with its front left paw lifted, captured in a close-up shot under diffuse lighting on a grassy field."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,50,50,flickr30k_test_005814,"One woman in a white dress holds an umbrella while dancing on a raised stone platform in the foreground, as another woman in a blue jacket reaches toward her hand from the right midground; large potted plants with white flowers are in the foreground, and a multi-story building with windows is in the background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,51,51,flickr30k_test_007737,"Three people in a swimming pool: a man holding two boys, one boy making a hand gesture near his eyes, all partially submerged in clear blue water, viewed from a high-angle, under bright daylight, with a red-tiled pool edge visible on the right."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,52,52,flickr30k_test_007556,"Two people: one in foreground wearing red helmet and black tank top belaying, the other in midground climbing rock face wearing blue pants and holding rope; both on textured gray rock wall, viewed from behind at eye level under bright daylight."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,53,53,flickr30k_test_000781,"One person in a yellow shirt and green shorts jumps midair with both feet off the ground, wearing a white headband and blue sneakers, in front of a white refrigerator and a gray couch with patterned pillows in a room with white walls and a ceiling-mounted light fixture; wide shot, spotlight, white walls."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,54,54,flickr30k_test_005790,"Two boys in red-and-blue uniforms compete for a black-and-white soccer ball in midair, one kicking with his right foot while the other lunges with his left arm extended, captured in a close-up shot under bright daylight on a green grass field with parked cars and a fence in the background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,55,55,flickr30k_test_010654,"Three children in midground: one sitting on skateboard left, one standing center holding skateboard, one sitting on skateboard right; all on paved street with yellow taxi and white van visible in background, wide shot, daylight, cracked pavement."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,56,56,flickr30k_test_005688,"One white dog in foreground runs with mouth open, wearing collar; another white dog stands in midground right near red bucket and white bucket; wide shot, long shadow to right, dry dirt ground."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,57,57,flickr30k_test_004479,"Two children, a boy seated in a green wheelbarrow in the foreground and a girl standing to his right, both wearing jackets; the boy has blue gloves and the girl wears pink pants and a pink-and-red fleece jacket; wide shot, ambient lighting, dark corrugated metal wall in background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,58,58,flickr30k_test_016717,"One man sits in a wooden chair on a stone-paved courtyard, facing away from the camera, with a stone building to his left and green bushes in the midground under bright daylight."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,59,59,flickr30k_test_016719,"Three people stand right foreground near orange train; black steam locomotive emits smoke left midground; orange and blue train front center; wide shot; daylight; gravel and rusted tracks foreground, brick building background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,60,60,flickr30k_test_011786,"One man in a camouflage jacket and blue jeans drives a muddy, snow-covered ATV in the foreground while pulling a child in a pink hat through deep snow in the midground; wide shot, overcast lighting, snow-covered ground."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,61,61,flickr30k_test_016834,"One person in a yellow jumpsuit stands with hands on hips in the midground, facing away from the camera, while multiple parachute canopies and gear lie in a row on dry grass in the foreground, under a corrugated metal roof in the background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,62,62,flickr30k_test_022101,"Seven people are ascending on three parallel escalators: left escalator has one person in gray shirt and black pants; center escalator has two people—one in light gray shirt and black pants, the other in black shirt and black pants—both holding railings; right escalator has three people—one in white shirt and blue"
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,63,63,flickr30k_test_018346,"Two people: one in foreground pulling a red sled with right hand, the other seated in midground; both wear winter jackets and hats; wide shot, diffuse lighting, snow-covered ground with tire tracks."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,64,64,flickr30k_test_005958,"Two dogs, one black-and-tan with a red collar in foreground and one grayish-brown with curly fur in midground, interact on a sandy surface; the black-and-tan dog faces the grayish-brown dog which is lying down with front paws extended, viewed from behind at eye level under diffuse"
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,65,65,flickr30k_test_029280,"Two soccer players, one in a red and light blue jersey with ""BRO PIPES"" text and the other in a dark blue jersey, compete for the ball in the foreground on a green grass field, with a chain-link fence and dirt embankment visible in the midground under bright daylight."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,66,66,flickr30k_test_014602,"Two men, one in a black shirt adjusting the tie of the other in a blue shirt, stand in foreground with a silver wind chime and wooden beam visible behind them in a close-up shot under even lighting."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,67,67,flickr30k_test_026108,"One dark gray dog with a green collar in foreground nuzzles the head of a light brown dog lying on carpet, near a brick fireplace with metal tools in background."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,68,68,flickr30k_test_013587,"One child in a red helmet rides a bicycle with red shoes along a paved path in midground, viewed from behind; the child wears a dark blue shirt and beige pants, with a bridge and distant mountains visible in the background under bright daylight."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,69,69,flickr30k_test_024064,"One person in foreground walks across asphalt road, wearing dark hoodie, light gray pants, and brown shoes, carrying a dark bag in left hand, with red traffic lights and ""Hutchesons' Grammar School"" sign visible in midground behind metal fence."
flickr30k_retrieval_1000_seed2_head,qwen_textgrad_multimodal_best,qwen_textgrad_multimodal_best__flickr30k_retrieval_1000_seed2_head,textgrad_multimodal_best,TextGrad Multimodal Best,70,70,flickr30k_test_017215,"One man in a white t-shirt with a Superman logo is being embraced from behind by another man in a white polo shirt, both in the foreground, while a woman in a black dress and a man in a plaid shirt are visible nearby in the midground; wide shot, dim lighting, dark carpeted floor."
