order,dataset_index,image_id,image_path,reference_captions,seed,split,prompt_id,prompt_name,prompt_text,caption,clip_score,siglip_score,caption_len,generic_flag,temperature,top_p,max_new_tokens,caption_model,cache_version,cache_key,cache_hit
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,visible_evidence_then_meaning,Visible evidence then meaning,"Write one caption that first reflects the concrete visible evidence, then expresses the supported scene meaning. Include the main subject, action, important objects, and setting.","A person in a red shirt and jeans is carefully placing raw burger patties onto the grates of a black charcoal grill in a grassy backyard, preparing for a casual outdoor barbecue.",0.3699716329574585,0.17788909375667572,32,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,7715c1c342baeae06962b5ba9aa416c50c61c040,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,important_visual_elements,Important visual elements,"Describe the image in one sentence using the important visual elements: main subject, visible action, key objects, setting, and any clearly supported activity or scene type.","A person in a red shirt and jeans is placing raw burger patties onto the grill grate of a black charcoal grill in a grassy backyard, indicating they are preparing to cook burgers outdoors.",0.37168124318122864,0.18732406198978424,34,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,3d623504e7be4b74a80c2eaa4de8108a1e6815e4,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,specific_supported_caption,Specific supported caption,"Write one specific caption grounded in visible subjects, objects, actions, and setting. Use scene-level descriptions only when the image provides clear visual support.",A person in a red shirt and blue jeans is placing raw burger patties onto the grill grate of a black charcoal grill in a grassy backyard.,0.3412705063819885,0.19973023235797882,27,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,8ef61c25d2df22ec811ef742e7d509902a4199a6,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,human_observer_retrieval_light,Human observer retrieval light,"Write one caption as a careful observer, useful for matching this image. Mention the main visible subject, action, setting, and one or two distinctive visible details.","A person in a red shirt carefully places raw burger patties onto the grates of a black charcoal grill in a grassy backyard, with the grill’s lid resting nearby and their hands positioned mid-action.",0.3726583421230316,0.19895774126052856,34,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,0abd261ebb5c4b6e1d8adc3ed9c80d838329d40f,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,subject_or_scene_center,Subject or scene center,"Write one caption around the visual center of the image. If a subject dominates, describe the subject and action; if the broader scene dominates, describe the key objects, actions, and setting.","A person in a red shirt carefully places raw burger patties onto the grates of a black charcoal grill in a grassy backyard, preparing for a barbecue.",0.36045965552330017,0.18376041948795319,27,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,bf6ed9d08d14d80839f0f89ac628c6880ca3e9fc,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,supported_activity_observer,Supported activity observer,"As a careful observer, describe the visible activity in the image. Name the subjects, objects, body actions, equipment, or setting details that support that activity.","Based on the image, here is a careful observation of the visible activity:

The visible activity is **grilling hamburger patties outdoors**.

**Subjects:**
- A person, seen from the torso down, is actively engaged in the grilling process. Their arms and hands are the primary focus.

**Body Actions:",0.30510377883911133,0.19516123831272125,47,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,ac26d1d4be68eaf4dfbe31b0652b9028a9c5051d,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,not_generic_not_overdetailed,Not generic not overdetailed,"Write one caption that is specific but not overly detailed. Avoid generic scene summaries, but include only the visible details that help identify the image.",A person in a red shirt and blue jeans places raw burger patties onto the grill grate of a black charcoal grill in a grassy backyard.,0.34671586751937866,0.1998344510793686,26,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,ca9b7ba5a907c5afd1839f9a166af5e6b478eb7f,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,clear_visual_support,Clear visual support,"Write one caption using only clearly supported visual information. Mention the main subject or scene, visible action, important objects, and setting in a natural sentence.",A person in a red shirt and jeans is placing raw burger patties onto the grill of a black charcoal barbecue in a grassy backyard.,0.35000720620155334,0.19218358397483826,25,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,53973b6782cf9215b0466a71ea7124667dd21372,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,observer_three_part,Observer three-part,"Write one caption as a careful observer. Use three elements: what is happening, who or what is important, and which visible objects or setting details define the scene.","A person is carefully placing raw burger patties onto a charcoal grill, their hands positioned with precision as they prepare the meal. The important subject is the individual, partially visible from the waist up, wearing a red shirt and blue jeans, focused on the task. The scene is defined by the black kettle-style grill, its",0.37606480717658997,0.18431851267814636,55,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,f1eaf39bd5d378b85beb0dccccd42b15803d62fb,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,observer_distinctive_but_safe,Observer distinctive but safe,"Write one caption as a careful observer. Choose the most distinctive visible subjects, objects, or actions, but avoid unsupported guesses about identity, emotion, or intention.",A person in a red shirt places raw burger patties onto the grates of a black charcoal grill in a grassy outdoor setting.,0.35730406641960144,0.19229421019554138,23,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,1c0d58f93afcf92d510fae5dcebbc2d5f24b5f1f,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,observer_grounded_scene_caption,Observer grounded scene caption,"Write one grounded scene caption. A careful observer should be able to verify the subjects, objects, actions, and scene meaning directly from the image.",A person in a red shirt and blue jeans is placing raw hamburger patties onto the grill grates of a black charcoal grill in a grassy backyard.,0.33126771450042725,0.20340599119663239,27,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,01adcbe4458655d415ba5aaa876dd1c0adb5dbd5,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,baseline,Baseline,Describe the image in one concise sentence.,"A bull rider clings on as a powerful black bull bucks wildly in a dusty rodeo arena, surrounded by spectators and yellow chutes.",0.3427976071834564,0.1681913584470749,23,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,109d9a86158e6dbbad4efe57cda29d0ec129ccf3,True
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,caption_like_human_observer,Caption like human observer,"Write one caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","A bull rider, wearing a cowboy hat and plaid shirt, is clinging to a powerful, dark-colored bull as it bursts out of a yellow chute, kicking up dust in a rodeo arena. The bull’s horns are curved and prominent, and its front hooves are lifted off the ground in a dynamic, forward",0.3437895774841308,0.1546946465969085,52,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,6e306db54f7c85fb7130f3463dad76ff0e1242c3,True
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,semantic_with_uncertainty_control,Semantic with uncertainty control,"Write a caption that combines visible details with supported scene understanding. Do not confidently name ambiguous object states, identities, or emotions unless they are visually clear.","A rider in a cowboy hat and plaid shirt clings to the back of a powerful black bull as it bursts from a yellow chute, kicking up dust in a rodeo arena, with spectators and other riders visible in the background.",0.352175772190094,0.15844306349754333,41,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,79e5f1ecae14064d032579c09ee5575ec34b06ae,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,main_subject_first,Main subject first,"Describe the image in one sentence. Start with the main subject, then describe the action and surrounding scene.","A bull rider clings desperately to a bucking black bull as it leaps powerfully upward in a dusty rodeo arena, surrounded by yellow chutes and spectators in cowboy hats.",0.36062347888946533,0.17588798701763153,29,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,375c9ec0c17e504e1fff2a8a16db1dd32f18c9ab,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,observer_compact_evidence,Observer compact evidence,"Write one compact caption as a careful human observer would. State what is visibly happening, name the important subjects and objects, and keep any scene interpretation clearly supported by visual evidence.","A bull rider, clad in a cowboy hat and plaid shirt, clings to a powerful, dark bull with prominent horns as it bursts from a yellow chute, kicking up dust in a rodeo arena, while spectators in cowboy hats watch from the sidelines.",0.3311477303504944,0.16733482480049133,43,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,fef2a26011005b78a6112729b7c9f02292630082,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,observer_subject_action_objects,Observer subject-action-objects,"Write one caption as a careful observer would: describe the main visible subject, the action taking place, the important objects, and the supported scene context.","A powerful black bull, with thick horns and muscular build, bursts from a yellow chute, kicking up a cloud of dust as it charges forward in a rodeo arena. A rider, clad in a cowboy hat and plaid shirt, clings to the bull’s back, gripping a rope as the animal bucks and twists",0.32391783595085144,0.15881215035915375,53,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,a99fca355b442ec17fcc75ff27302237acd35d40,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,observer_identifying_details,Observer identifying details,"Write one caption as a careful human observer would. Include the visible subjects, actions, and the few identifying objects or details that make this image specific.","A bull rider, clad in a cowboy hat and plaid shirt, clings desperately to a powerful black bull as it bursts from the chute, kicking up a cloud of dust in a sunlit rodeo arena, with spectators and yellow fencing visible in the background.",0.33458182215690613,0.15975356101989746,44,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,92d5ed92d49ef39d48954699fc77d7dae653d0de,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,observer_supported_scene_meaning,Observer supported scene meaning,"Write one caption as a careful observer would. Describe the visible subjects, objects, and actions, and include a broader scene meaning only when it is clearly supported.","A bull rider, clad in a cowboy hat and plaid shirt, clings tightly to the back of a powerful, dark bull as it bursts from a yellow chute, kicking up a cloud of dust in a rodeo arena. The bull’s horns are curved and prominent, and its muscular body is in mid-stride",0.3489357829093933,0.1500166803598404,52,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,03c621eb77f338174d93c453ccec9a58cbd2a23d,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,observer_no_guessing,Observer no guessing,"Write one caption as a careful human observer would. Describe what is visibly happening and the important visible objects, without guessing identities, emotions, intentions, or ambiguous object states.","A rider in a cowboy hat and plaid shirt is mounted on a large, dark-colored bull with prominent horns, which is in mid-stride, kicking up dust as it moves forward within a yellow metal chute or arena barrier. The bull’s head is lowered, and its front hooves are off the ground. Several",0.335887610912323,0.15614280104637146,52,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,ae9c5253932aec59b95b94b971b1ea5adb44cba0,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,observer_scene_specific,Observer scene specific,"Write one scene-specific caption as a careful observer would. Avoid generic summaries by naming the important visible subjects, objects, actions, and supported setting.","In the sun-drenched arena, a powerful black bull with long, curved horns bursts from the yellow chute, its hooves kicking up a cloud of dust as it charges forward, while its rider—a cowboy in a plaid shirt and wide-brimmed hat—clings to the saddle, gripping the reins with one",0.2997019290924072,0.19614474475383759,48,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,722c708a81a8bf546c68ecb7330aff9f03aaa06c,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,visible_evidence_then_meaning,Visible evidence then meaning,"Write one caption that first reflects the concrete visible evidence, then expresses the supported scene meaning. Include the main subject, action, important objects, and setting.","A powerful black bull with long, curved horns bursts from a yellow chute, kicking up dust as it charges forward during a rodeo event, with a rider in a cowboy hat clinging on behind, surrounded by spectators and arena barriers under bright daylight.",0.3378225266933441,0.17682479321956635,43,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,dc4fec8b214d909a522a465d2558dae7fc03941c,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,important_visual_elements,Important visual elements,"Describe the image in one sentence using the important visual elements: main subject, visible action, key objects, setting, and any clearly supported activity or scene type.","A bull rider, gripping a bucking black bull with large horns, is thrown off as the animal leaps powerfully in a dusty rodeo arena, surrounded by yellow chutes and spectators in cowboy hats, capturing the intense, high-stakes action of a professional bull riding event.",0.3472358286380768,0.1691451221704483,44,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,ecea68dcd4142cc6369c65e1f4b6d40732f32849,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,specific_supported_caption,Specific supported caption,"Write one specific caption grounded in visible subjects, objects, actions, and setting. Use scene-level descriptions only when the image provides clear visual support.","A bull rider, wearing a cowboy hat and plaid shirt, clings to a charging black bull with large horns as it bursts from a yellow chute, kicking up dust in a rodeo arena.",0.330211341381073,0.15907947719097137,33,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,715cb71cda9fd32f7572ee54ee720e77bcd0e6ac,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,human_observer_retrieval_light,Human observer retrieval light,"Write one caption as a careful observer, useful for matching this image. Mention the main visible subject, action, setting, and one or two distinctive visible details.","A bull rider clings desperately to a powerful, bucking black bull as it leaps forward in a dusty rodeo arena, its curved horns and muscular form dominating the frame, with yellow chutes and spectators in cowboy hats visible in the background.",0.35562294721603394,0.15973976254463196,41,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,0da4bc171698e7aa15348fc42627e90af95103d2,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,subject_or_scene_center,Subject or scene center,"Write one caption around the visual center of the image. If a subject dominates, describe the subject and action; if the broader scene dominates, describe the key objects, actions, and setting.","A powerful black bull, with long curved horns and a muscular build, bursts forward in a dusty rodeo arena, kicking up dirt as it charges. A rider in a cowboy hat and plaid shirt clings on, gripping the bull’s back as it bucks and leaps, while yellow chutes and spectators in cowboy hats",0.3202489912509918,0.17076599597930908,53,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,a10a7414529d435a431b1edba72e7dad738bced1,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",0,test,supported_activity_observer,Supported activity observer,"As a careful observer, describe the visible activity in the image. Name the subjects, objects, body actions, equipment, or setting details that support that activity.","Based on the image, here is a careful observation of the visible activity:

The image captures a dynamic and intense moment during a **bull riding** event, likely part of a rodeo.

**Subjects:**
*   **The Bull Rider:** A person wearing a cowboy hat, a plaid shirt, and what appears",0.31740543246269226,0.1527814269065857,48,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,24d086a56e6f8d53c7e02d79e6f0783420a04953,False
