cache_key,cache_hit,order,dataset_index,image_id,image_path,reference_captions,prompt_id,prompt_name,prompt_text,caption,clip_score,siglip_score,caption_len,generic_flag,temperature,top_p,max_new_tokens,caption_model,seed,split
f5afb11eb31f0110,False,0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",branch_foreground_vs_scene,Branch: foreground vs scene,"Describe the image in one sentence. If the image has a clear dominant foreground subject, describe that subject first, including what it is doing, holding, or wearing, then add the surrounding scene as brief context. If the image does not have a single dominant foreground subject, describe the overall scene using the most important visible objects, actions, and setting details. Avoid generic summaries.",A person in a red shirt and blue jeans is placing raw burger patties onto the grates of a black charcoal grill in a grassy backyard.,0.34512609243392944,0.20209459960460663,26,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
4bde5b2c501bb216,False,0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",branch_single_vs_multi_people,Branch: single vs multi people,"Write one visually grounded caption. If one person is clearly the main subject, focus on that person first, then mention the visible scene context. If multiple people are similarly important, describe the shared scene, visible interactions, and the objects or setting that define the activity. Use concrete visible details and avoid vague social summaries.","A person in a red shirt and blue jeans is placing raw burger patties onto the grates of a black charcoal grill in a grassy backyard. Their hands are positioned over the grill, carefully positioning the two round, raw patties. The grill lid lies on the grass to the left, and a metal tool handle",0.3612448275089264,0.20043331384658813,55,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
f35bfd5dea5e81cf,False,0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",branch_semantic_uncertainty,Branch: semantic and uncertainty,"Write one specific caption using visible subjects, objects, actions, and setting. If the scene clearly supports a scene-level description such as a meal, a market, a performance, a sports scene, or a display, use that supported scene description. If some object states or identities are ambiguous, describe them cautiously using only what is clearly visible. Avoid unsupported intentions, emotions, or identities.",A person in a red shirt and blue jeans is placing raw hamburger patties onto the grill grate of a black charcoal grill in a grassy outdoor setting.,0.3559575080871582,0.203036829829216,28,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
601468fc4103074f,False,0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",branch_distinctive_object,Branch: distinctive object,"Describe the image in one sentence. If there is a visually distinctive object or structure that strongly defines the image, mention it explicitly along with the main subject or action. Otherwise, focus on the main visible subject, action, and setting. Prefer concrete visible nouns, actions, and scene details over vague mood descriptions.",A person in a red shirt and blue jeans is placing raw hamburger patties onto the grill grate of a black charcoal grill in a grassy outdoor area.,0.34525176882743835,0.20544113218784332,28,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
cb15cfb4303bd764,False,0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",branch_clean_vs_cluttered_scene,Branch: clean vs cluttered scene,"Write one grounded caption. If the image contains many visible objects or a cluttered shared scene, include the key objects and the visible state of the scene that make it distinctive. If the image is visually simple, focus on the main subject, action, and setting. Do not include minor details unless they help identify the image.",A person in a red shirt and jeans is placing raw burger patties onto a black charcoal grill in a grassy backyard.,0.3374258875846863,0.19541619718074799,22,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
e895166df535367a,False,0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",branch_retrieval_style,Branch: retrieval style,"Write a caption that would help retrieve this exact image. If the image is defined mainly by a person or object in the foreground, mention that subject first and add the key surrounding context. If the image is defined mainly by a broader scene or activity, describe the most important visible objects, actions, and setting details. Use concrete visible evidence and avoid generic summaries.",A person in a red shirt and blue jeans places raw burger patties onto the grates of a black charcoal grill in a grassy backyard.,0.3512120246887207,0.20204150676727295,25,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
c3577f5e93c51aef,False,0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",branch_supported_semantic,Branch: supported semantic,"Describe the image with visible evidence first. If the visible clothing, objects, setting, or activity clearly indicate a broader semantic scene, include that scene description. If the broader scene is unclear, stay with concrete visible subjects, objects, actions, and setting.","A person is standing over a black, round charcoal grill in a grassy outdoor area, placing raw hamburger patties onto the grill grate. The person is wearing a red short-sleeved shirt and blue jeans. Their hands are visible as they position the two round, raw meat patties on the grill. A metal",0.37297165393829346,0.21637263894081116,52,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
2dd7fe5e4964006c,False,0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",branch_with_examples,Branch: with examples,"Write one visually grounded caption. If one subject dominates the image, describe that subject first and then the scene context. If the image is a shared scene, describe the scene-defining objects and activity rather than a generic summary. For example, prefer 'a man in a suit holding a blue basket in a supermarket aisle' over 'a person shopping', and prefer 'a cluttered dining table with plates and a salad bowl' over 'people eating together'.",A person in a red shirt and blue jeans is placing raw burger patties onto the grates of a black charcoal grill in a grassy backyard.,0.34512609243392944,0.20209459960460663,26,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
c94a6289a1ec5069,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",baseline,Baseline,Describe the image in one concise sentence.,"A bull rider clings on as a powerful black bull bucks wildly in a dusty rodeo arena, surrounded by spectators and yellow chutes.",0.3427976071834564,0.1681913584470749,23,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
fc8bce46fac856f2,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",main_subject_first,Main subject first,"Describe the image in one sentence. Start with the main subject, then describe the action and surrounding scene.","A bull rider clings desperately to a bucking black bull as it leaps powerfully upward in a dusty rodeo arena, surrounded by yellow chutes and spectators in cowboy hats.",0.36062347888946533,0.17588798701763153,29,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
76185a3b547255ee,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",clip_friendly,CLIP-friendly,"Write a concise caption that closely matches the visible content of the image, including the main subject, action, and scene.","A bull rider clings on as a powerful black bull bucks wildly in a dusty rodeo arena, kicking up dirt as spectators watch from behind yellow fences.",0.3273732364177704,0.16757453978061676,27,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
00025753f875dd58,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",dense_visual,Dense visual caption,"Describe the image in one specific sentence including the main subject, action, setting, and important visible objects.","A bull rider, gripping a rope as he’s thrown from his bucking bull, is captured mid-air in a dusty rodeo arena surrounded by yellow chutes and spectators in cowboy hats.",0.3293478190898895,0.14827771484851837,30,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
b9d7de501e04455c,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",no_inference,No inference,"Describe only what can be directly seen in the image. Do not infer unseen events, intentions, or identities.","A black bull with large, curved horns is in motion, kicking up dust on a dirt surface. A rider wearing a cowboy hat and a plaid shirt is mounted on the bull, holding onto a rope or rein. The bull and rider are inside a yellow metal chute or gate structure. Several people are visible in the",0.3313814699649811,0.17231671512126923,57,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
0713b7f1f7ca2615,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",semantic_with_uncertainty_control,Semantic with uncertainty control,"Write a caption that combines visible details with supported scene understanding. Do not confidently name ambiguous object states, identities, or emotions unless they are visually clear.","A rider in a cowboy hat and plaid shirt clings to the back of a powerful black bull as it bursts from a yellow chute, kicking up dust in a rodeo arena, with spectators and other riders visible in the background.",0.352175772190094,0.15844306349754333,41,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
1945f1dbe398d768,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",careful_semantic_caption,Careful semantic caption,"Write one specific caption using visible subjects, objects, actions, and setting. Use semantic terms such as event, costume, market, meal, sport, or display only when they are clearly supported by the image.","A rider in a cowboy hat and chaps clings to a bucking black bull during a rodeo event, as dust kicks up around them in the arena.",0.32282713055610657,0.150903582572937,27,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
fcbdcef1b95bbdb2,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",people_scene_balance,People-scene balance,"For images with people, describe the visible people only as much as needed, then include the objects, setting, and activity that define the scene.","Visible people: A rider in a cowboy hat and plaid shirt is mounted on the bull, holding onto the rope. Other individuals are visible in the background, including spectators seated in bleachers and a man in a white cowboy hat standing near the chute.

Objects: A large, dark-colored bull with prominent horns, a",0.344398558139801,0.1322469264268875,53,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
9b4c36e51f851e67,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",caption_for_retrieval,Caption for retrieval,"Write a caption useful for retrieving this image from a large image database. Include the main visible subject, distinctive objects, action, setting, and any clearly visible colors or spatial relations.","A rodeo bull with large curved horns charges forward in a dusty arena, kicking up dirt as a rider in a cowboy hat and plaid shirt clings on, surrounded by yellow metal chutes and spectators in cowboy hats watching from the stands. The scene is set under bright daylight with the bull’s dark coat contrasting against",0.33028629422187805,0.14453302323818207,56,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
94722d42ec64fa40,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",compact_grounded_detail,Compact grounded detail,"Write a compact but specific caption. Include the main subject, visible action, setting, and two or three image-defining details.","A bull rider clings to a bucking black bull with curved horns, mid-leap in a dusty rodeo arena, as spectators watch from yellow chutes and bleachers.",0.33483004570007324,0.18264728784561157,26,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
f6592f259ac636f6,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",branch_foreground_vs_scene,Branch: foreground vs scene,"Describe the image in one sentence. If the image has a clear dominant foreground subject, describe that subject first, including what it is doing, holding, or wearing, then add the surrounding scene as brief context. If the image does not have a single dominant foreground subject, describe the overall scene using the most important visible objects, actions, and setting details. Avoid generic summaries.","A bull rider, gripping a rope with one hand and holding a hat in the other, is thrown from a bucking black bull with large horns as it leaps into the air, kicking up dust in a rodeo arena surrounded by yellow chutes and spectators.",0.3457673490047455,0.16016873717308044,45,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
d0e50efeae4b4aca,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",branch_single_vs_multi_people,Branch: single vs multi people,"Write one visually grounded caption. If one person is clearly the main subject, focus on that person first, then mention the visible scene context. If multiple people are similarly important, describe the shared scene, visible interactions, and the objects or setting that define the activity. Use concrete visible details and avoid vague social summaries.","A cowboy in a black cowboy hat and plaid shirt rides a powerful black bull with large, curved horns as it bucks violently in a dusty rodeo arena, kicking up dirt while the rider clings on, surrounded by yellow metal chutes and spectators in cowboy hats watching from the stands.",0.3342255651950836,0.16850127279758453,50,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
42595ec3ea99cd46,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",branch_semantic_uncertainty,Branch: semantic and uncertainty,"Write one specific caption using visible subjects, objects, actions, and setting. If the scene clearly supports a scene-level description such as a meal, a market, a performance, a sports scene, or a display, use that supported scene description. If some object states or identities are ambiguous, describe them cautiously using only what is clearly visible. Avoid unsupported intentions, emotions, or identities.","A bull rider, wearing a cowboy hat and chaps, is thrown from a black bull with large horns as it bucks powerfully in a rodeo arena, kicking up dust near yellow chutes with spectators watching from the stands.",0.3331366777420044,0.16213758289813995,38,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
21fe63d9f309c83a,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",branch_distinctive_object,Branch: distinctive object,"Describe the image in one sentence. If there is a visually distinctive object or structure that strongly defines the image, mention it explicitly along with the main subject or action. Otherwise, focus on the main visible subject, action, and setting. Prefer concrete visible nouns, actions, and scene details over vague mood descriptions.","A rider on a black bull with large horns is bucking inside a yellow metal chute at a rodeo, kicking up dust as spectators watch from behind the fence.",0.3494190275669098,0.1862073540687561,29,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
3abd11e202dd155e,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",branch_clean_vs_cluttered_scene,Branch: clean vs cluttered scene,"Write one grounded caption. If the image contains many visible objects or a cluttered shared scene, include the key objects and the visible state of the scene that make it distinctive. If the image is visually simple, focus on the main subject, action, and setting. Do not include minor details unless they help identify the image.","A bull rider clings to a charging black bull as it bursts from a yellow chute, kicking up dust in a rodeo arena, with spectators and other riders visible in the background.",0.3518746495246887,0.16577737033367157,32,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
75c7dffe2ccdc360,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",branch_retrieval_style,Branch: retrieval style,"Write a caption that would help retrieve this exact image. If the image is defined mainly by a person or object in the foreground, mention that subject first and add the key surrounding context. If the image is defined mainly by a broader scene or activity, describe the most important visible objects, actions, and setting details. Use concrete visible evidence and avoid generic summaries.","A rider in a cowboy hat and plaid shirt is mounted on a black bull with large, curved horns, both in mid-stride as the bull bucks powerfully in a dusty rodeo arena, kicking up dirt; yellow metal chutes and barriers frame the scene, with spectators in cowboy hats visible in the background.",0.34107705950737,0.15659797191619873,52,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
5e5e97067c2501e3,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",branch_supported_semantic,Branch: supported semantic,"Describe the image with visible evidence first. If the visible clothing, objects, setting, or activity clearly indicate a broader semantic scene, include that scene description. If the broader scene is unclear, stay with concrete visible subjects, objects, actions, and setting.","This is a dynamic, action-filled photograph taken at a rodeo event. The central focus is a large, dark-colored bull with prominent, curved horns, captured mid-stride as it charges forward. The bull is kicking up a significant amount of dust from the dirt ground, indicating rapid movement. Its rider, a cowboy",0.3372606635093689,0.1625520884990692,50,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
d699aaa37fc36b47,False,1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",branch_with_examples,Branch: with examples,"Write one visually grounded caption. If one subject dominates the image, describe that subject first and then the scene context. If the image is a shared scene, describe the scene-defining objects and activity rather than a generic summary. For example, prefer 'a man in a suit holding a blue basket in a supermarket aisle' over 'a person shopping', and prefer 'a cluttered dining table with plates and a salad bowl' over 'people eating together'.","A black bull with large, curved horns leaps forward in a dusty rodeo arena, kicking up dirt as it charges, while a rider in a cowboy hat and plaid shirt clings to its back, gripping a rope. Behind them, yellow metal chutes and railings frame the scene, with spectators in cowboy hats",0.34052494168281555,0.17119252681732178,52,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
8dcf874f90cc2da5,False,2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",baseline,Baseline,Describe the image in one concise sentence.,"A group of students in blue uniforms sits on a stone ledge outside a school building, while a girl in a black top sits alone nearby talking on her phone.",0.3175976574420929,0.18224751949310303,30,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
23d6c327c73c9fbc,False,2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",main_subject_first,Main subject first,"Describe the image in one sentence. Start with the main subject, then describe the action and surrounding scene.","A young woman in a black top and shorts sits alone on a stone ledge, talking on her phone, while a group of students in blue uniforms sit nearby on the same ledge in front of a modern building.",0.32633596658706665,0.20891055464744568,39,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
24cf7984f4967e9c,False,2,24836,24836,results/sample_images/images/002_24836.jpg,"[""A group of medical students dressed in blue scrubs, visitor sitting on the wall enjoy some fresh air."", ""Eight people in blue shits and one woman on her cellphone that is wearing a black shirt and a skirt."", ""Several people in blue scrubs and one in a skirt and black blouse."", ""A woman talks on the phone as a group of men talk before class."", ""An Asian woman is talking on the phone outside of a hospital.""]",clip_friendly,CLIP-friendly,"Write a concise caption that closely matches the visible content of the image, including the main subject, action, and scene.","A group of students in blue uniforms sit on a stone ledge outside a school building, while one girl in a black top sits alone nearby, talking on her phone.",0.3209269642829895,0.17936894297599792,30,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test
