order,dataset_index,image_id,image_path,reference_captions,prompt_id,prompt_name,prompt_text,caption,clip_score,siglip_score,caption_len,generic_flag,temperature,top_p,max_new_tokens,caption_model,seed,split,baseline_clip_score,baseline_siglip_score,delta_clip,delta_siglip,clip_win,siglip_win
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",careful_semantic_caption,Careful semantic caption,"Write one specific caption using visible subjects, objects, actions, and setting. Use semantic terms such as event, costume, market, meal, sport, or display only when they are clearly supported by the image.","A rider in a cowboy hat and chaps clings to a bucking black bull during a rodeo event, as dust kicks up around them in the arena.",0.32282713055610657,0.150903582572937,27,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",grounded_but_not_literal,Grounded but not literal,"Describe what is visibly present, but do not reduce the image to a literal object list. Group visible evidence into a natural scene description while avoiding guesses about hidden intent.","In a sunlit, dusty arena, a powerful black bull bursts forward with raw energy, its muscular form kicking up clouds of earth as it charges. Its horns, curved and formidable, sweep outward, and its eyes are fixed with intensity. A rider, clad in a cowboy hat and plaid shirt, clings to",0.3011047840118408,0.14854350686073303,51,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",semantic_with_uncertainty_control,Semantic with uncertainty control,"Write a caption that combines visible details with supported scene understanding. Do not confidently name ambiguous object states, identities, or emotions unless they are visually clear.","A rider in a cowboy hat and plaid shirt clings to the back of a powerful black bull as it bursts from a yellow chute, kicking up dust in a rodeo arena, with spectators and other riders visible in the background.",0.352175772190094,0.15844306349754333,41,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",visual_keyword_sentence,Visual keyword sentence,"Write one fluent caption containing the most important visible nouns, actions, colors, and scene words. Avoid vague mood descriptions and avoid unnecessary minor details.","A cowboy in a black hat and plaid shirt rides a black bull with curved horns as it charges forward in a dusty rodeo arena, surrounded by yellow metal chutes and spectators in cowboy hats.",0.3448977470397949,0.16526083648204803,35,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",siglip_visible_alignment,SigLIP visible alignment,"Write a visually aligned caption. Prioritize concrete visible subjects, objects, actions, colors, spatial relations, and setting over abstract descriptions.","A black bull with large, curved horns is charging forward in a dusty rodeo arena, kicking up dirt as it moves. A rider in a cowboy hat and plaid shirt is mounted on its back, holding on tightly as the bull bucks. The scene is framed by bright yellow metal barriers, with spectators in cowboy hats",0.3349591791629791,0.1667349487543106,56,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",image_specific_caption,Image-specific caption,"Write a caption that would distinguish this exact image from other images of the same general scene. Mention the main subject, the key visible object or action, and one scene-specific detail.","A powerful black bull, its horns curved like crescents, bucks violently upward with front hooves lifted as it charges out of the chute, kicking up a cloud of dust in the sunlit arena — a rider in a cowboy hat clings desperately to its back, his boot digging into the animal’s flank, while yellow",0.3090929388999939,0.1685025990009308,54,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",foreground_then_background,Foreground then background,"If the image has a clear foreground subject, describe it first with what it is doing or holding. Then add the background scene only as supporting context.","The central subject is a powerful black bull with large, curved horns, captured mid-stride as it charges forward, kicking up dust from the dirt ground. Its muscular body is tense, and its head is lowered in an aggressive, forward motion, suggesting it is actively bucking or charging during a rodeo event.

In",0.316629558801651,0.16549035906791687,52,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",dominant_subject_or_scene,Dominant subject or scene,Decide whether the image is mainly about a dominant foreground subject or a broader scene. Write one caption focused on whichever is more visually important.,"The image is mainly about a dominant foreground subject — the charging bull and its rider.

Caption:  
A powerful black bull bucks wildly as its rider clings on, kicking up dust in a tense, adrenaline-fueled rodeo moment.",0.3337790071964264,0.143485426902771,37,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",people_scene_balance,People-scene balance,"For images with people, describe the visible people only as much as needed, then include the objects, setting, and activity that define the scene.","Visible people: A rider in a cowboy hat and plaid shirt is mounted on the bull, holding onto the rope. Other individuals are visible in the background, including spectators seated in bleachers and a man in a white cowboy hat standing near the chute.

Objects: A large, dark-colored bull with prominent horns, a",0.344398558139801,0.1322469264268875,53,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",avoid_generic_social,Avoid generic social,"Do not summarize the image only as people gathering, eating, shopping, or enjoying an event. Instead, name the visible objects, actions, and setting details that make the scene specific.","This is a dynamic, action-filled scene from a rodeo event, specifically a bull riding competition. The visible objects, actions, and setting details that make the scene specific include:

- **The Bull**: A large, dark-colored bull with prominent, curved horns, captured mid-stride as it bucks and leaps forward.",0.336181640625,0.14831355214118958,47,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",specific_event_evidence,Specific event evidence,"If the image shows an event or activity, describe the visible evidence for that event: clothing, objects, tools, signs, food, equipment, body actions, or setting.","Based on the visual evidence in the image, this is clearly a **bull riding event**, likely part of a rodeo.

Here is the visible evidence supporting this conclusion:

*   **The Central Action:** A bull is in mid-stride, kicking up dust, indicating it is actively bucking. A rider is mounted",0.3259443938732147,0.14874929189682007,49,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",salient_details_only,Salient details only,"Write one grounded caption using only salient visible details: the main subject, key action, important objects, and setting. Do not list small details unless they help identify the image.","A bull rider, gripping a rope, is thrown from a charging black bull with large horns, kicking up dust in a rodeo arena surrounded by yellow chutes and spectators in cowboy hats.",0.3406107425689697,0.16075071692466736,32,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",compact_grounded_detail,Compact grounded detail,"Write a compact but specific caption. Include the main subject, visible action, setting, and two or three image-defining details.","A bull rider clings to a bucking black bull with curved horns, mid-leap in a dusty rodeo arena, as spectators watch from yellow chutes and bleachers.",0.33483004570007324,0.18264728784561157,26,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",examples_anchor_caption,Examples anchor caption,"Write one visually grounded caption. Focus on the image-defining anchor, not a generic scene label. For example, prefer 'a man in a suit holding a blue basket in a supermarket aisle' over 'a person shopping', and prefer 'a cluttered table with plates and a salad bowl' over 'people eating together'.",A rider in a cowboy hat and plaid shirt gripping a bull’s horns as the black bull bucks powerfully through a cloud of dust inside a yellow rodeo chute.,0.33460327982902527,0.1694980263710022,29,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",examples_semantic_caution,Examples semantic caution,"Describe concrete visible evidence and use supported scene terms. For example, visible uniforms and equipment can support 'military-style display', but do not infer identities, emotions, or ambiguous object states. Write one specific caption.",Visible yellow metal chutes and dirt-covered ground support a rodeo arena setting.,0.2738211452960968,0.08421233296394348,12,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
1,12623,12623,results/sample_images/images/001_12623.jpg,"[""The bull is running with a yellow fence behind him."", ""A man in a cowboy hat rides a bull at a rodeo."", ""A bull runs in an arena while people watch."", ""A bull charges out of the gates at a rodeo."", ""Rodeo rider on charging bull.""]",caption_for_retrieval,Caption for retrieval,"Write a caption useful for retrieving this image from a large image database. Include the main visible subject, distinctive objects, action, setting, and any clearly visible colors or spatial relations.","A rodeo bull with large curved horns charges forward in a dusty arena, kicking up dirt as a rider in a cowboy hat and plaid shirt clings on, surrounded by yellow metal chutes and spectators in cowboy hats watching from the stands. The scene is set under bright daylight with the bull’s dark coat contrasting against",0.33028629422187805,0.14453302323818207,56,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,0,test,,,,,False,False
